mode,temp_c,run,device,w_um,l_um,area_um2,quantity,val_a,val_b
mismatch,27,181,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,181,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,181,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,181,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,181,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,181,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,181,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,181,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,181,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,181,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,181,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,181,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,181,nfet_03v3,5,0.5,2.5,vgs_v,0.777624,0.785432
mismatch,27,181,nfet_03v3,10,1.0,10,vgs_v,0.764801,0.765503
mismatch,27,181,nfet_03v3,20,2.0,40,vgs_v,0.753796,0.755111
mismatch,27,181,pfet_03v3,5,0.5,2.5,vgs_v,1.00099,0.99838
mismatch,27,181,pfet_03v3,10,1.0,10,vgs_v,1.0226,1.01734
mismatch,27,181,pfet_03v3,20,2.0,40,vgs_v,1.02436,1.02502
mismatch,27,182,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,182,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,182,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,182,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,182,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,182,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,182,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,182,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,182,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,182,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,182,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,182,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,182,nfet_03v3,5,0.5,2.5,vgs_v,0.783057,0.772776
mismatch,27,182,nfet_03v3,10,1.0,10,vgs_v,0.764697,0.765187
mismatch,27,182,nfet_03v3,20,2.0,40,vgs_v,0.752786,0.753531
mismatch,27,182,pfet_03v3,5,0.5,2.5,vgs_v,1.005,1.00064
mismatch,27,182,pfet_03v3,10,1.0,10,vgs_v,1.01675,1.01657
mismatch,27,182,pfet_03v3,20,2.0,40,vgs_v,1.0257,1.02437
mismatch,27,183,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,183,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,183,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,183,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,183,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,183,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,183,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,183,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,183,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,183,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,183,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,183,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,183,nfet_03v3,5,0.5,2.5,vgs_v,0.777614,0.780388
mismatch,27,183,nfet_03v3,10,1.0,10,vgs_v,0.763782,0.766135
mismatch,27,183,nfet_03v3,20,2.0,40,vgs_v,0.753455,0.752105
mismatch,27,183,pfet_03v3,5,0.5,2.5,vgs_v,1.00339,0.996068
mismatch,27,183,pfet_03v3,10,1.0,10,vgs_v,1.01991,1.01734
mismatch,27,183,pfet_03v3,20,2.0,40,vgs_v,1.02438,1.02421
mismatch,27,184,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,184,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,184,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,184,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,184,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,184,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,184,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,184,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,184,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,184,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,184,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,184,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,184,nfet_03v3,5,0.5,2.5,vgs_v,0.778438,0.777692
mismatch,27,184,nfet_03v3,10,1.0,10,vgs_v,0.768409,0.764118
mismatch,27,184,nfet_03v3,20,2.0,40,vgs_v,0.753218,0.752799
mismatch,27,184,pfet_03v3,5,0.5,2.5,vgs_v,0.990171,1.00045
mismatch,27,184,pfet_03v3,10,1.0,10,vgs_v,1.0205,1.01313
mismatch,27,184,pfet_03v3,20,2.0,40,vgs_v,1.02606,1.02638
mismatch,27,185,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,185,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,185,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,185,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,185,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,185,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,185,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,185,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,185,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,185,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,185,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,185,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,185,nfet_03v3,5,0.5,2.5,vgs_v,0.780353,0.78201
mismatch,27,185,nfet_03v3,10,1.0,10,vgs_v,0.763516,0.765162
mismatch,27,185,nfet_03v3,20,2.0,40,vgs_v,0.754539,0.753714
mismatch,27,185,pfet_03v3,5,0.5,2.5,vgs_v,0.992521,0.998121
mismatch,27,185,pfet_03v3,10,1.0,10,vgs_v,1.01566,1.01996
mismatch,27,185,pfet_03v3,20,2.0,40,vgs_v,1.02475,1.02367
mismatch,27,186,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,186,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,186,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,186,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,186,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,186,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,186,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,186,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,186,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,186,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,186,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,186,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,186,nfet_03v3,5,0.5,2.5,vgs_v,0.778754,0.779608
mismatch,27,186,nfet_03v3,10,1.0,10,vgs_v,0.765493,0.7672
mismatch,27,186,nfet_03v3,20,2.0,40,vgs_v,0.75325,0.753446
mismatch,27,186,pfet_03v3,5,0.5,2.5,vgs_v,0.996027,1.00175
mismatch,27,186,pfet_03v3,10,1.0,10,vgs_v,1.01755,1.01878
mismatch,27,186,pfet_03v3,20,2.0,40,vgs_v,1.02387,1.02392
mismatch,27,187,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,187,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,187,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,187,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,187,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,187,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,187,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,187,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,187,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,187,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,187,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,187,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,187,nfet_03v3,5,0.5,2.5,vgs_v,0.78299,0.779243
mismatch,27,187,nfet_03v3,10,1.0,10,vgs_v,0.766237,0.765409
mismatch,27,187,nfet_03v3,20,2.0,40,vgs_v,0.754375,0.753554
mismatch,27,187,pfet_03v3,5,0.5,2.5,vgs_v,1,0.994285
mismatch,27,187,pfet_03v3,10,1.0,10,vgs_v,1.01836,1.0203
mismatch,27,187,pfet_03v3,20,2.0,40,vgs_v,1.02527,1.02552
mismatch,27,188,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,188,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,188,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,188,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,188,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,188,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,188,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,188,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,188,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,188,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,188,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,188,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,188,nfet_03v3,5,0.5,2.5,vgs_v,0.773255,0.777773
mismatch,27,188,nfet_03v3,10,1.0,10,vgs_v,0.765349,0.765379
mismatch,27,188,nfet_03v3,20,2.0,40,vgs_v,0.753989,0.751799
mismatch,27,188,pfet_03v3,5,0.5,2.5,vgs_v,1.00062,0.993396
mismatch,27,188,pfet_03v3,10,1.0,10,vgs_v,1.01847,1.01735
mismatch,27,188,pfet_03v3,20,2.0,40,vgs_v,1.02488,1.02508
mismatch,27,189,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,189,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,189,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,189,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,189,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,189,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,189,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,189,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,189,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,189,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,189,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,189,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,189,nfet_03v3,5,0.5,2.5,vgs_v,0.775201,0.776046
mismatch,27,189,nfet_03v3,10,1.0,10,vgs_v,0.762558,0.766639
mismatch,27,189,nfet_03v3,20,2.0,40,vgs_v,0.752287,0.753073
mismatch,27,189,pfet_03v3,5,0.5,2.5,vgs_v,0.994114,0.994885
mismatch,27,189,pfet_03v3,10,1.0,10,vgs_v,1.01705,1.01938
mismatch,27,189,pfet_03v3,20,2.0,40,vgs_v,1.02456,1.0251
mismatch,27,190,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,190,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,190,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,190,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,190,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,190,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,190,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,190,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,190,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,190,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,190,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,190,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,190,nfet_03v3,5,0.5,2.5,vgs_v,0.775107,0.778714
mismatch,27,190,nfet_03v3,10,1.0,10,vgs_v,0.76596,0.768238
mismatch,27,190,nfet_03v3,20,2.0,40,vgs_v,0.75254,0.753815
mismatch,27,190,pfet_03v3,5,0.5,2.5,vgs_v,0.995962,0.994586
mismatch,27,190,pfet_03v3,10,1.0,10,vgs_v,1.01914,1.01618
mismatch,27,190,pfet_03v3,20,2.0,40,vgs_v,1.02508,1.02509
mismatch,27,191,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,191,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,191,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,191,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,191,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,191,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,191,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,191,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,191,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,191,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,191,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,191,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,191,nfet_03v3,5,0.5,2.5,vgs_v,0.775872,0.779348
mismatch,27,191,nfet_03v3,10,1.0,10,vgs_v,0.765491,0.765509
mismatch,27,191,nfet_03v3,20,2.0,40,vgs_v,0.753037,0.753484
mismatch,27,191,pfet_03v3,5,0.5,2.5,vgs_v,1.00113,0.997259
mismatch,27,191,pfet_03v3,10,1.0,10,vgs_v,1.01826,1.01686
mismatch,27,191,pfet_03v3,20,2.0,40,vgs_v,1.0255,1.02478
mismatch,27,192,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,192,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,192,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,192,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,192,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,192,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,192,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,192,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,192,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,192,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,192,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,192,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,192,nfet_03v3,5,0.5,2.5,vgs_v,0.779725,0.778773
mismatch,27,192,nfet_03v3,10,1.0,10,vgs_v,0.762406,0.765639
mismatch,27,192,nfet_03v3,20,2.0,40,vgs_v,0.754831,0.753604
mismatch,27,192,pfet_03v3,5,0.5,2.5,vgs_v,0.992861,0.99161
mismatch,27,192,pfet_03v3,10,1.0,10,vgs_v,1.01663,1.0151
mismatch,27,192,pfet_03v3,20,2.0,40,vgs_v,1.02317,1.0247
mismatch,27,193,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,193,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,193,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,193,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,193,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,193,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,193,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,193,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,193,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,193,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,193,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,193,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,193,nfet_03v3,5,0.5,2.5,vgs_v,0.777941,0.781524
mismatch,27,193,nfet_03v3,10,1.0,10,vgs_v,0.766678,0.765683
mismatch,27,193,nfet_03v3,20,2.0,40,vgs_v,0.753373,0.754097
mismatch,27,193,pfet_03v3,5,0.5,2.5,vgs_v,0.992168,0.994959
mismatch,27,193,pfet_03v3,10,1.0,10,vgs_v,1.02025,1.0192
mismatch,27,193,pfet_03v3,20,2.0,40,vgs_v,1.0251,1.02511
mismatch,27,194,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,194,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,194,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,194,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,194,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,194,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,194,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,194,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,194,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,194,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,194,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,194,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,194,nfet_03v3,5,0.5,2.5,vgs_v,0.782829,0.78453
mismatch,27,194,nfet_03v3,10,1.0,10,vgs_v,0.763881,0.769379
mismatch,27,194,nfet_03v3,20,2.0,40,vgs_v,0.753739,0.754299
mismatch,27,194,pfet_03v3,5,0.5,2.5,vgs_v,0.999373,1.00013
mismatch,27,194,pfet_03v3,10,1.0,10,vgs_v,1.01752,1.0173
mismatch,27,194,pfet_03v3,20,2.0,40,vgs_v,1.02349,1.02509
mismatch,27,195,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,195,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,195,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,195,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,195,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,195,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,195,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,195,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,195,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,195,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,195,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,195,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,195,nfet_03v3,5,0.5,2.5,vgs_v,0.778382,0.774485
mismatch,27,195,nfet_03v3,10,1.0,10,vgs_v,0.762689,0.762634
mismatch,27,195,nfet_03v3,20,2.0,40,vgs_v,0.753998,0.753332
mismatch,27,195,pfet_03v3,5,0.5,2.5,vgs_v,0.995765,0.99505
mismatch,27,195,pfet_03v3,10,1.0,10,vgs_v,1.02277,1.01616
mismatch,27,195,pfet_03v3,20,2.0,40,vgs_v,1.02394,1.02449
mismatch,27,196,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,196,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,196,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,196,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,196,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,196,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,196,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,196,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,196,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,196,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,196,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,196,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,196,nfet_03v3,5,0.5,2.5,vgs_v,0.779337,0.775988
mismatch,27,196,nfet_03v3,10,1.0,10,vgs_v,0.76581,0.763416
mismatch,27,196,nfet_03v3,20,2.0,40,vgs_v,0.754404,0.753229
mismatch,27,196,pfet_03v3,5,0.5,2.5,vgs_v,1.00098,1.00045
mismatch,27,196,pfet_03v3,10,1.0,10,vgs_v,1.01828,1.01693
mismatch,27,196,pfet_03v3,20,2.0,40,vgs_v,1.02556,1.02547
mismatch,27,197,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,197,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,197,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,197,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,197,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,197,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,197,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,197,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,197,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,197,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,197,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,197,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,197,nfet_03v3,5,0.5,2.5,vgs_v,0.778119,0.781913
mismatch,27,197,nfet_03v3,10,1.0,10,vgs_v,0.762435,0.764319
mismatch,27,197,nfet_03v3,20,2.0,40,vgs_v,0.753355,0.753942
mismatch,27,197,pfet_03v3,5,0.5,2.5,vgs_v,0.996351,0.996035
mismatch,27,197,pfet_03v3,10,1.0,10,vgs_v,1.01437,1.0181
mismatch,27,197,pfet_03v3,20,2.0,40,vgs_v,1.02376,1.02375
mismatch,27,198,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,198,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,198,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,198,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,198,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,198,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,198,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,198,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,198,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,198,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,198,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,198,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,198,nfet_03v3,5,0.5,2.5,vgs_v,0.777109,0.781737
mismatch,27,198,nfet_03v3,10,1.0,10,vgs_v,0.767859,0.762435
mismatch,27,198,nfet_03v3,20,2.0,40,vgs_v,0.752726,0.754061
mismatch,27,198,pfet_03v3,5,0.5,2.5,vgs_v,0.994256,1.00221
mismatch,27,198,pfet_03v3,10,1.0,10,vgs_v,1.01847,1.01736
mismatch,27,198,pfet_03v3,20,2.0,40,vgs_v,1.02543,1.02573
mismatch,27,199,ppolyf_u_1k,1,10,10,r_ohm,10459.1,10459.1
mismatch,27,199,ppolyf_u_1k,2,40,80,r_ohm,20347.9,20347.9
mismatch,27,199,ppolyf_u_1k,5,100,500,r_ohm,20115.4,20115.4
mismatch,27,199,ppolyf_u_2k,1,10,10,r_ohm,21333.5,21333.5
mismatch,27,199,ppolyf_u_2k,2,40,80,r_ohm,41010.9,41010.9
mismatch,27,199,ppolyf_u_2k,5,100,500,r_ohm,40318.3,40318.3
mismatch,27,199,ppolyf_u_3k,1,10,10,r_ohm,31965.7,31965.7
mismatch,27,199,ppolyf_u_3k,2,40,80,r_ohm,61499.5,61499.5
mismatch,27,199,ppolyf_u_3k,5,100,500,r_ohm,60470.8,60470.8
mismatch,27,199,ppolyf_u,1,10,10,r_ohm,3813.5,3813.5
mismatch,27,199,ppolyf_u,2,40,80,r_ohm,7243.28,7243.28
mismatch,27,199,ppolyf_u,5,100,500,r_ohm,7095.06,7095.06
mismatch,27,199,nfet_03v3,5,0.5,2.5,vgs_v,0.782352,0.784253
