device,corner,temp_c,vin_v,l_um,w_mm,metric,vsd_v,id_a,rds_ohm,rdsw_ohm_mm,vd_v
pfet_05v0,sf,27,5.00,1.00u,1,rlin_at_50mV,0.05,0.00415648,12.0294,12.0294,4.95
pfet_05v0,sf,27,5.00,1.00u,2,drop_at_50mA,0.316523,0.05,6.33045,12.6609,4.68348
pfet_05v0,sf,27,5.00,1.00u,2,drop_at_100mA,0.680833,0.1,6.80833,13.6167,4.31917
pfet_05v0,sf,27,5.00,1.00u,2,rlin_at_50mV,0.05,0.00831296,6.01471,12.0294,4.95
pfet_05v0,sf,27,5.00,1.00u,4,drop_at_50mA,0.153351,0.05,3.06701,12.2681,4.84665
pfet_05v0,sf,27,5.00,1.00u,4,drop_at_100mA,0.316523,0.1,3.16523,12.6609,4.68348
pfet_05v0,sf,27,5.00,1.00u,4,rlin_at_50mV,0.05,0.0166259,3.00735,12.0294,4.95
pfet_05v0,sf,27,5.00,1.00u,8,drop_at_50mA,0.0755481,0.05,1.51096,12.0877,4.92445
pfet_05v0,sf,27,5.00,1.00u,8,drop_at_100mA,0.153351,0.1,1.53351,12.2681,4.84665
pfet_05v0,sf,27,5.00,1.00u,8,rlin_at_50mV,0.05,0.0332518,1.50368,12.0294,4.95
pfet_05v0,sf,27,5.00,1.00u,16,drop_at_50mA,0.0375034,0.05,0.750067,12.0011,4.9625
pfet_05v0,sf,27,5.00,1.00u,16,drop_at_100mA,0.0755481,0.1,0.755481,12.0877,4.92445
pfet_05v0,sf,27,5.00,1.00u,16,rlin_at_50mV,0.05,0.0665036,0.751839,12.0294,4.95
pfet_05v0,sf,27,5.50,0.50u,1,drop_at_50mA,0.286894,0.05,5.73788,5.73788,5.21311
pfet_05v0,sf,27,5.50,0.50u,1,drop_at_100mA,0.612807,0.1,6.12807,6.12807,4.88719
pfet_05v0,sf,27,5.50,0.50u,1,rlin_at_50mV,0.05,0.00913355,5.47432,5.47432,5.45
pfet_05v0,sf,27,5.50,0.50u,2,drop_at_50mA,0.139295,0.05,2.7859,5.57181,5.3607
pfet_05v0,sf,27,5.50,0.50u,2,drop_at_100mA,0.286894,0.1,2.86894,5.73788,5.21311
pfet_05v0,sf,27,5.50,0.50u,2,rlin_at_50mV,0.05,0.0182671,2.73716,5.47432,5.45
pfet_05v0,sf,27,5.50,0.50u,4,drop_at_50mA,0.0686817,0.05,1.37363,5.49454,5.43132
pfet_05v0,sf,27,5.50,0.50u,4,drop_at_100mA,0.139295,0.1,1.39295,5.57181,5.3607
pfet_05v0,sf,27,5.50,0.50u,4,rlin_at_50mV,0.05,0.0365342,1.36858,5.47432,5.45
pfet_05v0,sf,27,5.50,0.50u,8,drop_at_50mA,0.0341075,0.05,0.68215,5.4572,5.46589
pfet_05v0,sf,27,5.50,0.50u,8,drop_at_100mA,0.0686817,0.1,0.686817,5.49454,5.43132
pfet_05v0,sf,27,5.50,0.50u,8,rlin_at_50mV,0.05,0.0730684,0.68429,5.47432,5.45
pfet_05v0,sf,27,5.50,0.50u,16,drop_at_50mA,0.0169964,0.05,0.339928,5.43885,5.483
pfet_05v0,sf,27,5.50,0.50u,16,drop_at_100mA,0.0341075,0.1,0.341075,5.4572,5.46589
pfet_05v0,sf,27,5.50,0.50u,16,rlin_at_50mV,0.05,0.146137,0.342145,5.47432,5.45
pfet_05v0,sf,27,5.50,0.60u,1,drop_at_50mA,0.349977,0.05,6.99954,6.99954,5.15002
pfet_05v0,sf,27,5.50,0.60u,1,drop_at_100mA,0.758262,0.1,7.58262,7.58262,4.74174
pfet_05v0,sf,27,5.50,0.60u,1,rlin_at_50mV,0.05,0.00756372,6.6105,6.6105,5.45
pfet_05v0,sf,27,5.50,0.60u,2,drop_at_50mA,0.16903,0.05,3.3806,6.76119,5.33097
pfet_05v0,sf,27,5.50,0.60u,2,drop_at_100mA,0.349977,0.1,3.49977,6.99954,5.15002
pfet_05v0,sf,27,5.50,0.60u,2,rlin_at_50mV,0.05,0.0151274,3.30525,6.6105,5.45
pfet_05v0,sf,27,5.50,0.60u,4,drop_at_50mA,0.08315,0.05,1.663,6.652,5.41685
pfet_05v0,sf,27,5.50,0.60u,4,drop_at_100mA,0.16903,0.1,1.6903,6.76119,5.33097
pfet_05v0,sf,27,5.50,0.60u,4,rlin_at_50mV,0.05,0.0302549,1.65263,6.6105,5.45
pfet_05v0,sf,27,5.50,0.60u,8,drop_at_50mA,0.0412475,0.05,0.824951,6.59961,5.45875
pfet_05v0,sf,27,5.50,0.60u,8,drop_at_100mA,0.08315,0.1,0.8315,6.652,5.41685
pfet_05v0,sf,27,5.50,0.60u,8,rlin_at_50mV,0.05,0.0605098,0.826313,6.6105,5.45
pfet_05v0,sf,27,5.50,0.60u,16,drop_at_50mA,0.0205435,0.05,0.410871,6.57393,5.47946
pfet_05v0,sf,27,5.50,0.60u,16,drop_at_100mA,0.0412475,0.1,0.412475,6.59961,5.45875
pfet_05v0,sf,27,5.50,0.60u,16,rlin_at_50mV,0.05,0.12102,0.413157,6.6105,5.45
pfet_05v0,sf,27,5.50,1.00u,1,drop_at_50mA,0.622075,0.05,12.4415,12.4415,4.87793
pfet_05v0,sf,27,5.50,1.00u,1,drop_at_100mA,1.46127,0.1,14.6127,14.6127,4.03873
pfet_05v0,sf,27,5.50,1.00u,1,rlin_at_50mV,0.05,0.00444545,11.2475,11.2475,5.45
pfet_05v0,sf,27,5.50,1.00u,2,drop_at_50mA,0.29329,0.05,5.8658,11.7316,5.20671
pfet_05v0,sf,27,5.50,1.00u,2,drop_at_100mA,0.622075,0.1,6.22075,12.4415,4.87793
pfet_05v0,sf,27,5.50,1.00u,2,rlin_at_50mV,0.05,0.0088909,5.62373,11.2475,5.45
pfet_05v0,sf,27,5.50,1.00u,4,drop_at_50mA,0.142855,0.05,2.8571,11.4284,5.35715
pfet_05v0,sf,27,5.50,1.00u,4,drop_at_100mA,0.29329,0.1,2.9329,11.7316,5.20671
pfet_05v0,sf,27,5.50,1.00u,4,rlin_at_50mV,0.05,0.0177818,2.81186,11.2475,5.45
pfet_05v0,sf,27,5.50,1.00u,8,drop_at_50mA,0.0705443,0.05,1.41089,11.2871,5.42946
pfet_05v0,sf,27,5.50,1.00u,8,drop_at_100mA,0.142855,0.1,1.42855,11.4284,5.35715
pfet_05v0,sf,27,5.50,1.00u,8,rlin_at_50mV,0.05,0.0355636,1.40593,11.2475,5.45
pfet_05v0,sf,27,5.50,1.00u,16,drop_at_50mA,0.0350587,0.05,0.701173,11.2188,5.46494
pfet_05v0,sf,27,5.50,1.00u,16,drop_at_100mA,0.0705443,0.1,0.705443,11.2871,5.42946
pfet_05v0,sf,27,5.50,1.00u,16,rlin_at_50mV,0.05,0.0711272,0.702966,11.2475,5.45
pfet_05v0,sf,125,2.10,0.50u,1,drop_at_50mA,6.39639,0.05,127.928,127.928,-4.29639
pfet_05v0,sf,125,2.10,0.50u,1,drop_at_100mA,9.36072,0.1,93.6072,93.6072,-7.26072
pfet_05v0,sf,125,2.10,0.50u,1,rlin_at_50mV,0.05,0.00303401,16.4798,16.4798,2.05
pfet_05v0,sf,125,2.10,0.50u,2,drop_at_50mA,0.516446,0.05,10.3289,20.6578,1.58355
pfet_05v0,sf,125,2.10,0.50u,2,drop_at_100mA,6.39639,0.1,63.9639,127.928,-4.29639
pfet_05v0,sf,125,2.10,0.50u,2,rlin_at_50mV,0.05,0.00606803,8.23991,16.4798,2.05
pfet_05v0,sf,125,2.10,0.50u,4,drop_at_50mA,0.223009,0.05,4.46017,17.8407,1.87699
pfet_05v0,sf,125,2.10,0.50u,4,drop_at_100mA,0.516446,0.1,5.16446,20.6578,1.58355
pfet_05v0,sf,125,2.10,0.50u,4,rlin_at_50mV,0.05,0.0121361,4.11995,16.4798,2.05
pfet_05v0,sf,125,2.10,0.50u,8,drop_at_50mA,0.105605,0.05,2.11211,16.8969,1.99439
pfet_05v0,sf,125,2.10,0.50u,8,drop_at_100mA,0.223009,0.1,2.23009,17.8407,1.87699
pfet_05v0,sf,125,2.10,0.50u,8,rlin_at_50mV,0.05,0.0242721,2.05998,16.4798,2.05
pfet_05v0,sf,125,2.10,0.50u,16,drop_at_50mA,0.0515346,0.05,1.03069,16.4911,2.04847
pfet_05v0,sf,125,2.10,0.50u,16,drop_at_100mA,0.105605,0.1,1.05605,16.8969,1.99439
pfet_05v0,sf,125,2.10,0.50u,16,rlin_at_50mV,0.05,0.0485442,1.02999,16.4798,2.05
pfet_05v0,sf,125,2.10,0.60u,1,drop_at_50mA,8.37068,0.05,167.414,167.414,-6.27068
pfet_05v0,sf,125,2.10,0.60u,1,drop_at_100mA,10.0748,0.1,100.748,100.748,-7.97478
pfet_05v0,sf,125,2.10,0.60u,1,rlin_at_50mV,0.05,0.00243115,20.5664,20.5664,2.05
pfet_05v0,sf,125,2.10,0.60u,2,drop_at_50mA,0.735105,0.05,14.7021,29.4042,1.3649
pfet_05v0,sf,125,2.10,0.60u,2,drop_at_100mA,8.37068,0.1,83.7068,167.414,-6.27068
pfet_05v0,sf,125,2.10,0.60u,2,rlin_at_50mV,0.05,0.0048623,10.2832,20.5664,2.05
pfet_05v0,sf,125,2.10,0.60u,4,drop_at_50mA,0.287709,0.05,5.75419,23.0167,1.81229
pfet_05v0,sf,125,2.10,0.60u,4,drop_at_100mA,0.735105,0.1,7.35105,29.4042,1.3649
pfet_05v0,sf,125,2.10,0.60u,4,rlin_at_50mV,0.05,0.00972461,5.1416,20.5664,2.05
pfet_05v0,sf,125,2.10,0.60u,8,drop_at_50mA,0.133575,0.05,2.6715,21.372,1.96643
pfet_05v0,sf,125,2.10,0.60u,8,drop_at_100mA,0.287709,0.1,2.87709,23.0167,1.81229
pfet_05v0,sf,125,2.10,0.60u,8,rlin_at_50mV,0.05,0.0194492,2.5708,20.5664,2.05
pfet_05v0,sf,125,2.10,0.60u,16,drop_at_50mA,0.0647003,0.05,1.29401,20.7041,2.0353
pfet_05v0,sf,125,2.10,0.60u,16,drop_at_100mA,0.133575,0.1,1.33575,21.372,1.96643
pfet_05v0,sf,125,2.10,0.60u,16,rlin_at_50mV,0.05,0.0388984,1.2854,20.5664,2.05
pfet_05v0,sf,125,2.10,1.00u,1,drop_at_50mA,10.1875,0.05,203.751,203.751,-8.08753
pfet_05v0,sf,125,2.10,1.00u,1,drop_at_100mA,11.6533,0.1,116.533,116.533,-9.55326
pfet_05v0,sf,125,2.10,1.00u,1,rlin_at_50mV,0.05,0.0013405,37.2997,37.2997,2.05
pfet_05v0,sf,125,2.10,1.00u,2,drop_at_50mA,8.5132,0.05,170.264,340.528,-6.4132
pfet_05v0,sf,125,2.10,1.00u,2,drop_at_100mA,10.1875,0.1,101.875,203.751,-8.08753
pfet_05v0,sf,125,2.10,1.00u,2,rlin_at_50mV,0.05,0.00268099,18.6498,37.2997,2.05
pfet_05v0,sf,125,2.10,1.00u,4,drop_at_50mA,0.641819,0.05,12.8364,51.3455,1.45818
pfet_05v0,sf,125,2.10,1.00u,4,drop_at_100mA,8.5132,0.1,85.132,340.528,-6.4132
pfet_05v0,sf,125,2.10,1.00u,4,rlin_at_50mV,0.05,0.00536198,9.32491,37.2997,2.05
pfet_05v0,sf,125,2.10,1.00u,8,drop_at_50mA,0.258223,0.05,5.16447,41.3157,1.84178
pfet_05v0,sf,125,2.10,1.00u,8,drop_at_100mA,0.641819,0.1,6.41819,51.3455,1.45818
pfet_05v0,sf,125,2.10,1.00u,8,rlin_at_50mV,0.05,0.010724,4.66246,37.2997,2.05
pfet_05v0,sf,125,2.10,1.00u,16,drop_at_50mA,0.120545,0.05,2.4109,38.5744,1.97945
pfet_05v0,sf,125,2.10,1.00u,16,drop_at_100mA,0.258223,0.1,2.58223,41.3157,1.84178
pfet_05v0,sf,125,2.10,1.00u,16,rlin_at_50mV,0.05,0.0214479,2.33123,37.2997,2.05
pfet_05v0,sf,125,2.97,0.50u,1,drop_at_50mA,0.712252,0.05,14.245,14.245,2.25775
pfet_05v0,sf,125,2.97,0.50u,1,drop_at_100mA,6.72723,0.1,67.2723,67.2723,-3.75723
pfet_05v0,sf,125,2.97,0.50u,1,rlin_at_50mV,0.05,0.00434481,11.508,11.508,2.92
pfet_05v0,sf,125,2.97,0.50u,2,drop_at_50mA,0.311887,0.05,6.23774,12.4755,2.65811
pfet_05v0,sf,125,2.97,0.50u,2,drop_at_100mA,0.712252,0.1,7.12252,14.245,2.25775
pfet_05v0,sf,125,2.97,0.50u,2,rlin_at_50mV,0.05,0.00868962,5.75399,11.508,2.92
pfet_05v0,sf,125,2.97,0.50u,4,drop_at_50mA,0.148196,0.05,2.96391,11.8557,2.8218
pfet_05v0,sf,125,2.97,0.50u,4,drop_at_100mA,0.311887,0.1,3.11887,12.4755,2.65811
pfet_05v0,sf,125,2.97,0.50u,4,rlin_at_50mV,0.05,0.0173792,2.87699,11.508,2.92
pfet_05v0,sf,125,2.97,0.50u,8,drop_at_50mA,0.0724114,0.05,1.44823,11.5858,2.89759
pfet_05v0,sf,125,2.97,0.50u,8,drop_at_100mA,0.148196,0.1,1.48196,11.8557,2.8218
pfet_05v0,sf,125,2.97,0.50u,8,rlin_at_50mV,0.05,0.0347585,1.4385,11.508,2.92
pfet_05v0,sf,125,2.97,0.50u,16,drop_at_50mA,0.0358098,0.05,0.716196,11.4591,2.93419
pfet_05v0,sf,125,2.97,0.50u,16,drop_at_100mA,0.0724114,0.1,0.724114,11.5858,2.89759
pfet_05v0,sf,125,2.97,0.50u,16,rlin_at_50mV,0.05,0.069517,0.719249,11.508,2.92
pfet_05v0,sf,125,2.97,0.60u,1,drop_at_50mA,0.966261,0.05,19.3252,19.3252,2.00374
pfet_05v0,sf,125,2.97,0.60u,1,drop_at_100mA,8.75908,0.1,87.5908,87.5908,-5.78908
pfet_05v0,sf,125,2.97,0.60u,1,rlin_at_50mV,0.05,0.00351987,14.2051,14.2051,2.92
pfet_05v0,sf,125,2.97,0.60u,2,drop_at_50mA,0.395598,0.05,7.91196,15.8239,2.5744
pfet_05v0,sf,125,2.97,0.60u,2,drop_at_100mA,0.966261,0.1,9.66261,19.3252,2.00374
pfet_05v0,sf,125,2.97,0.60u,2,rlin_at_50mV,0.05,0.00703974,7.10253,14.2051,2.92
pfet_05v0,sf,125,2.97,0.60u,4,drop_at_50mA,0.185024,0.05,3.70047,14.8019,2.78498
pfet_05v0,sf,125,2.97,0.60u,4,drop_at_100mA,0.395598,0.1,3.95598,15.8239,2.5744
pfet_05v0,sf,125,2.97,0.60u,4,rlin_at_50mV,0.05,0.0140795,3.55127,14.2051,2.92
pfet_05v0,sf,125,2.97,0.60u,8,drop_at_50mA,0.0898553,0.05,1.79711,14.3769,2.88014
pfet_05v0,sf,125,2.97,0.60u,8,drop_at_100mA,0.185024,0.1,1.85024,14.8019,2.78498
pfet_05v0,sf,125,2.97,0.60u,8,rlin_at_50mV,0.05,0.028159,1.77563,14.2051,2.92
pfet_05v0,sf,125,2.97,0.60u,16,drop_at_50mA,0.0443151,0.05,0.886303,14.1808,2.92568
pfet_05v0,sf,125,2.97,0.60u,16,drop_at_100mA,0.0898553,0.1,0.898553,14.3769,2.88014
pfet_05v0,sf,125,2.97,0.60u,16,rlin_at_50mV,0.05,0.0563179,0.887816,14.2051,2.92
pfet_05v0,sf,125,2.97,1.00u,1,drop_at_50mA,8.68211,0.05,173.642,173.642,-5.71211
pfet_05v0,sf,125,2.97,1.00u,1,drop_at_100mA,10.5258,0.1,105.258,105.258,-7.55577
pfet_05v0,sf,125,2.97,1.00u,1,rlin_at_50mV,0.05,0.00198239,25.2221,25.2221,2.92
pfet_05v0,sf,125,2.97,1.00u,2,drop_at_50mA,0.815446,0.05,16.3089,32.6179,2.15455
pfet_05v0,sf,125,2.97,1.00u,2,drop_at_100mA,8.68211,0.1,86.8211,173.642,-5.71211
pfet_05v0,sf,125,2.97,1.00u,2,rlin_at_50mV,0.05,0.00396477,12.6111,25.2221,2.92
pfet_05v0,sf,125,2.97,1.00u,4,drop_at_50mA,0.34593,0.05,6.9186,27.6744,2.62407
pfet_05v0,sf,125,2.97,1.00u,4,drop_at_100mA,0.815446,0.1,8.15446,32.6179,2.15455
pfet_05v0,sf,125,2.97,1.00u,4,rlin_at_50mV,0.05,0.00792955,6.30553,25.2221,2.92
pfet_05v0,sf,125,2.97,1.00u,8,drop_at_50mA,0.163193,0.05,3.26386,26.1109,2.80681
pfet_05v0,sf,125,2.97,1.00u,8,drop_at_100mA,0.34593,0.1,3.4593,27.6744,2.62407
pfet_05v0,sf,125,2.97,1.00u,8,rlin_at_50mV,0.05,0.0158591,3.15277,25.2221,2.92
pfet_05v0,sf,125,2.97,1.00u,16,drop_at_50mA,0.0795266,0.05,1.59053,25.4485,2.89047
pfet_05v0,sf,125,2.97,1.00u,16,drop_at_100mA,0.163193,0.1,1.63193,26.1109,2.80681
pfet_05v0,sf,125,2.97,1.00u,16,rlin_at_50mV,0.05,0.0317182,1.57638,25.2221,2.92
pfet_05v0,sf,125,3.30,0.50u,1,drop_at_50mA,0.612808,0.05,12.2562,12.2562,2.68719
pfet_05v0,sf,125,3.30,0.50u,1,drop_at_100mA,1.9447,0.1,19.447,19.447,1.3553
pfet_05v0,sf,125,3.30,0.50u,1,rlin_at_50mV,0.05,0.00478312,10.4534,10.4534,3.25
pfet_05v0,sf,125,3.30,0.50u,2,drop_at_50mA,0.278206,0.05,5.56413,11.1283,3.02179
pfet_05v0,sf,125,3.30,0.50u,2,drop_at_100mA,0.612808,0.1,6.12808,12.2562,2.68719
pfet_05v0,sf,125,3.30,0.50u,2,rlin_at_50mV,0.05,0.00956624,5.22671,10.4534,3.25
pfet_05v0,sf,125,3.30,0.50u,4,drop_at_50mA,0.133661,0.05,2.67322,10.6929,3.16634
pfet_05v0,sf,125,3.30,0.50u,4,drop_at_100mA,0.278206,0.1,2.78206,11.1283,3.02179
pfet_05v0,sf,125,3.30,0.50u,4,rlin_at_50mV,0.05,0.0191325,2.61336,10.4534,3.25
pfet_05v0,sf,125,3.30,0.50u,8,drop_at_50mA,0.065609,0.05,1.31218,10.4974,3.23439
pfet_05v0,sf,125,3.30,0.50u,8,drop_at_100mA,0.133661,0.1,1.33661,10.6929,3.16634
pfet_05v0,sf,125,3.30,0.50u,8,rlin_at_50mV,0.05,0.038265,1.30668,10.4534,3.25
pfet_05v0,sf,125,3.30,0.50u,16,drop_at_50mA,0.032514,0.05,0.65028,10.4045,3.26749
pfet_05v0,sf,125,3.30,0.50u,16,drop_at_100mA,0.065609,0.1,0.65609,10.4974,3.23439
pfet_05v0,sf,125,3.30,0.50u,16,rlin_at_50mV,0.05,0.0765299,0.653339,10.4534,3.25
pfet_05v0,sf,125,3.30,0.60u,1,drop_at_50mA,0.798651,0.05,15.973,15.973,2.50135
pfet_05v0,sf,125,3.30,0.60u,1,drop_at_100mA,7.8088,0.1,78.088,78.088,-4.5088
pfet_05v0,sf,125,3.30,0.60u,1,rlin_at_50mV,0.05,0.003886,12.8667,12.8667,3.25
pfet_05v0,sf,125,3.30,0.60u,2,drop_at_50mA,0.349321,0.05,6.98641,13.9728,2.95068
pfet_05v0,sf,125,3.30,0.60u,2,drop_at_100mA,0.798651,0.1,7.98651,15.973,2.50135
pfet_05v0,sf,125,3.30,0.60u,2,rlin_at_50mV,0.05,0.007772,6.43335,12.8667,3.25
pfet_05v0,sf,125,3.30,0.60u,4,drop_at_50mA,0.165961,0.05,3.31923,13.2769,3.13404
pfet_05v0,sf,125,3.30,0.60u,4,drop_at_100mA,0.349321,0.1,3.49321,13.9728,2.95068
pfet_05v0,sf,125,3.30,0.60u,4,rlin_at_50mV,0.05,0.015544,3.21667,12.8667,3.25
pfet_05v0,sf,125,3.30,0.60u,8,drop_at_50mA,0.0810909,0.05,1.62182,12.9746,3.21891
pfet_05v0,sf,125,3.30,0.60u,8,drop_at_100mA,0.165961,0.1,1.65961,13.2769,3.13404
pfet_05v0,sf,125,3.30,0.60u,8,rlin_at_50mV,0.05,0.031088,1.60834,12.8667,3.25
pfet_05v0,sf,125,3.30,0.60u,16,drop_at_50mA,0.0401021,0.05,0.802043,12.8327,3.2599
pfet_05v0,sf,125,3.30,0.60u,16,drop_at_100mA,0.0810909,0.1,0.810909,12.9746,3.21891
pfet_05v0,sf,125,3.30,0.60u,16,rlin_at_50mV,0.05,0.062176,0.804169,12.8667,3.25
pfet_05v0,sf,125,3.30,1.00u,1,drop_at_50mA,7.19034,0.05,143.807,143.807,-3.89034
pfet_05v0,sf,125,3.30,1.00u,1,drop_at_100mA,10.245,0.1,102.45,102.45,-6.94504
pfet_05v0,sf,125,3.30,1.00u,1,rlin_at_50mV,0.05,0.00220087,22.7183,22.7183,3.25
pfet_05v0,sf,125,3.30,1.00u,2,drop_at_50mA,0.680626,0.05,13.6125,27.225,2.61937
pfet_05v0,sf,125,3.30,1.00u,2,drop_at_100mA,7.19034,0.1,71.9034,143.807,-3.89034
pfet_05v0,sf,125,3.30,1.00u,2,rlin_at_50mV,0.05,0.00440174,11.3591,22.7183,3.25
pfet_05v0,sf,125,3.30,1.00u,4,drop_at_50mA,0.304492,0.05,6.08984,24.3593,2.99551
pfet_05v0,sf,125,3.30,1.00u,4,drop_at_100mA,0.680626,0.1,6.80626,27.225,2.61937
pfet_05v0,sf,125,3.30,1.00u,4,rlin_at_50mV,0.05,0.00880348,5.67957,22.7183,3.25
pfet_05v0,sf,125,3.30,1.00u,8,drop_at_50mA,0.145693,0.05,2.91386,23.3109,3.15431
pfet_05v0,sf,125,3.30,1.00u,8,drop_at_100mA,0.304492,0.1,3.04492,24.3593,2.99551
pfet_05v0,sf,125,3.30,1.00u,8,rlin_at_50mV,0.05,0.017607,2.83979,22.7183,3.25
pfet_05v0,sf,125,3.30,1.00u,16,drop_at_50mA,0.0714013,0.05,1.42803,22.8484,3.2286
pfet_05v0,sf,125,3.30,1.00u,16,drop_at_100mA,0.145693,0.1,1.45693,23.3109,3.15431
pfet_05v0,sf,125,3.30,1.00u,16,rlin_at_50mV,0.05,0.0352139,1.41989,22.7183,3.25
pfet_05v0,sf,125,3.63,0.50u,1,drop_at_50mA,0.54557,0.05,10.9114,10.9114,3.08443
pfet_05v0,sf,125,3.63,0.50u,1,drop_at_100mA,1.38646,0.1,13.8646,13.8646,2.24354
pfet_05v0,sf,125,3.63,0.50u,1,rlin_at_50mV,0.05,0.00519563,9.62348,9.62348,3.58
pfet_05v0,sf,125,3.63,0.50u,2,drop_at_50mA,0.252993,0.05,5.05987,10.1197,3.37701
pfet_05v0,sf,125,3.63,0.50u,2,drop_at_100mA,0.54557,0.1,5.4557,10.9114,3.08443
pfet_05v0,sf,125,3.63,0.50u,2,rlin_at_50mV,0.05,0.0103913,4.81174,9.62348,3.58
pfet_05v0,sf,125,3.63,0.50u,4,drop_at_50mA,0.12245,0.05,2.44901,9.79603,3.50755
pfet_05v0,sf,125,3.63,0.50u,4,drop_at_100mA,0.252993,0.1,2.52993,10.1197,3.37701
pfet_05v0,sf,125,3.63,0.50u,4,rlin_at_50mV,0.05,0.0207825,2.40587,9.62348,3.58
pfet_05v0,sf,125,3.63,0.50u,8,drop_at_50mA,0.0602982,0.05,1.20596,9.64771,3.5697
pfet_05v0,sf,125,3.63,0.50u,8,drop_at_100mA,0.12245,0.1,1.2245,9.79603,3.50755
pfet_05v0,sf,125,3.63,0.50u,8,rlin_at_50mV,0.05,0.041565,1.20293,9.62348,3.58
pfet_05v0,sf,125,3.63,0.50u,16,drop_at_50mA,0.0299266,0.05,0.598533,9.57653,3.60007
pfet_05v0,sf,125,3.63,0.50u,16,drop_at_100mA,0.0602982,0.1,0.602982,9.64771,3.5697
pfet_05v0,sf,125,3.63,0.50u,16,rlin_at_50mV,0.05,0.08313,0.601467,9.62348,3.58
pfet_05v0,sf,125,3.63,0.60u,1,drop_at_50mA,0.697322,0.05,13.9464,13.9464,2.93268
pfet_05v0,sf,125,3.63,0.60u,1,drop_at_100mA,2.56887,0.1,25.6887,25.6887,1.06113
pfet_05v0,sf,125,3.63,0.60u,1,rlin_at_50mV,0.05,0.00423145,11.8163,11.8163,3.58
pfet_05v0,sf,125,3.63,0.60u,2,drop_at_50mA,0.315463,0.05,6.30927,12.6185,3.31454
pfet_05v0,sf,125,3.63,0.60u,2,drop_at_100mA,0.697322,0.1,6.97322,13.9464,2.93268
pfet_05v0,sf,125,3.63,0.60u,2,rlin_at_50mV,0.05,0.00846291,5.90813,11.8163,3.58
pfet_05v0,sf,125,3.63,0.60u,4,drop_at_50mA,0.151404,0.05,3.02808,12.1123,3.4786
pfet_05v0,sf,125,3.63,0.60u,4,drop_at_100mA,0.315463,0.1,3.15463,12.6185,3.31454
pfet_05v0,sf,125,3.63,0.60u,4,rlin_at_50mV,0.05,0.0169258,2.95407,11.8163,3.58
pfet_05v0,sf,125,3.63,0.60u,8,drop_at_50mA,0.0742879,0.05,1.48576,11.8861,3.55571
pfet_05v0,sf,125,3.63,0.60u,8,drop_at_100mA,0.151404,0.1,1.51404,12.1123,3.4786
pfet_05v0,sf,125,3.63,0.60u,8,rlin_at_50mV,0.05,0.0338516,1.47703,11.8163,3.58
pfet_05v0,sf,125,3.63,0.60u,16,drop_at_50mA,0.0368083,0.05,0.736165,11.7786,3.59319
pfet_05v0,sf,125,3.63,0.60u,16,drop_at_100mA,0.0742879,0.1,0.742879,11.8861,3.55571
pfet_05v0,sf,125,3.63,0.60u,16,rlin_at_50mV,0.05,0.0677033,0.738517,11.8163,3.58
pfet_05v0,sf,125,3.63,1.00u,1,drop_at_50mA,1.63684,0.05,32.7368,32.7368,1.99316
pfet_05v0,sf,125,3.63,1.00u,1,drop_at_100mA,9.97933,0.1,99.7933,99.7933,-6.34933
pfet_05v0,sf,125,3.63,1.00u,1,rlin_at_50mV,0.05,0.00240815,20.7629,20.7629,3.58
pfet_05v0,sf,125,3.63,1.00u,2,drop_at_50mA,0.595745,0.05,11.9149,23.8298,3.03425
pfet_05v0,sf,125,3.63,1.00u,2,drop_at_100mA,1.63684,0.1,16.3684,32.7368,1.99316
pfet_05v0,sf,125,3.63,1.00u,2,rlin_at_50mV,0.05,0.00481629,10.3814,20.7629,3.58
pfet_05v0,sf,125,3.63,1.00u,4,drop_at_50mA,0.274128,0.05,5.48255,21.9302,3.35587
pfet_05v0,sf,125,3.63,1.00u,4,drop_at_100mA,0.595745,0.1,5.95745,23.8298,3.03425
pfet_05v0,sf,125,3.63,1.00u,4,rlin_at_50mV,0.05,0.00963258,5.19072,20.7629,3.58
pfet_05v0,sf,125,3.63,1.00u,8,drop_at_50mA,0.132365,0.05,2.64731,21.1784,3.49763
pfet_05v0,sf,125,3.63,1.00u,8,drop_at_100mA,0.274128,0.1,2.74128,21.9302,3.35587
pfet_05v0,sf,125,3.63,1.00u,8,rlin_at_50mV,0.05,0.0192652,2.59536,20.7629,3.58
pfet_05v0,sf,125,3.63,1.00u,16,drop_at_50mA,0.0651189,0.05,1.30238,20.838,3.56488
pfet_05v0,sf,125,3.63,1.00u,16,drop_at_100mA,0.132365,0.1,1.32365,21.1784,3.49763
pfet_05v0,sf,125,3.63,1.00u,16,rlin_at_50mV,0.05,0.0385303,1.29768,20.7629,3.58
pfet_05v0,sf,125,4.50,0.50u,1,drop_at_50mA,0.437329,0.05,8.74658,8.74658,4.06267
pfet_05v0,sf,125,4.50,0.50u,1,drop_at_100mA,0.982763,0.1,9.82763,9.82763,3.51724
pfet_05v0,sf,125,4.50,0.50u,1,rlin_at_50mV,0.05,0.00618231,8.08759,8.08759,4.45
pfet_05v0,sf,125,4.50,0.50u,2,drop_at_50mA,0.2087,0.05,4.174,8.34799,4.2913
pfet_05v0,sf,125,4.50,0.50u,2,drop_at_100mA,0.437329,0.1,4.37329,8.74658,4.06267
