device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
nfet_06v0,ss,27,3.63,1.20u,8,ioff_vgs0,1.77843E-12,2.22304E-13
nfet_06v0,ss,27,3.63,1.20u,16,ioff_vgs0,3.55687E-12,2.22304E-13
nfet_06v0,ss,27,4.50,0.60u,1,ioff_vgs0,2.51693E-12,2.51693E-12
nfet_06v0,ss,27,4.50,0.60u,2,ioff_vgs0,5.03387E-12,2.51693E-12
nfet_06v0,ss,27,4.50,0.60u,4,ioff_vgs0,1.00677E-11,2.51693E-12
nfet_06v0,ss,27,4.50,0.60u,8,ioff_vgs0,2.01355E-11,2.51693E-12
nfet_06v0,ss,27,4.50,0.60u,16,ioff_vgs0,4.0271E-11,2.51693E-12
nfet_06v0,ss,27,4.50,0.80u,1,ioff_vgs0,5.50482E-13,5.50482E-13
nfet_06v0,ss,27,4.50,0.80u,2,ioff_vgs0,1.10096E-12,5.50482E-13
nfet_06v0,ss,27,4.50,0.80u,4,ioff_vgs0,2.20193E-12,5.50482E-13
nfet_06v0,ss,27,4.50,0.80u,8,ioff_vgs0,4.40386E-12,5.50482E-13
nfet_06v0,ss,27,4.50,0.80u,16,ioff_vgs0,8.80771E-12,5.50482E-13
nfet_06v0,ss,27,4.50,1.20u,1,ioff_vgs0,2.38342E-13,2.38342E-13
nfet_06v0,ss,27,4.50,1.20u,2,ioff_vgs0,4.76683E-13,2.38342E-13
nfet_06v0,ss,27,4.50,1.20u,4,ioff_vgs0,9.53366E-13,2.38342E-13
nfet_06v0,ss,27,4.50,1.20u,8,ioff_vgs0,1.90673E-12,2.38342E-13
nfet_06v0,ss,27,4.50,1.20u,16,ioff_vgs0,3.81347E-12,2.38342E-13
nfet_06v0,ss,27,5.00,0.60u,1,ioff_vgs0,2.77285E-12,2.77285E-12
nfet_06v0,ss,27,5.00,0.60u,2,ioff_vgs0,5.54569E-12,2.77285E-12
nfet_06v0,ss,27,5.00,0.60u,4,ioff_vgs0,1.10914E-11,2.77285E-12
nfet_06v0,ss,27,5.00,0.60u,8,ioff_vgs0,2.21828E-11,2.77285E-12
nfet_06v0,ss,27,5.00,0.60u,16,ioff_vgs0,4.43655E-11,2.77285E-12
nfet_06v0,ss,27,5.00,0.80u,1,ioff_vgs0,5.8952E-13,5.8952E-13
nfet_06v0,ss,27,5.00,0.80u,2,ioff_vgs0,1.17904E-12,5.8952E-13
nfet_06v0,ss,27,5.00,0.80u,4,ioff_vgs0,2.35808E-12,5.8952E-13
nfet_06v0,ss,27,5.00,0.80u,8,ioff_vgs0,4.71616E-12,5.8952E-13
nfet_06v0,ss,27,5.00,0.80u,16,ioff_vgs0,9.43233E-12,5.8952E-13
nfet_06v0,ss,27,5.00,1.20u,1,ioff_vgs0,2.47496E-13,2.47496E-13
nfet_06v0,ss,27,5.00,1.20u,2,ioff_vgs0,4.94992E-13,2.47496E-13
nfet_06v0,ss,27,5.00,1.20u,4,ioff_vgs0,9.89983E-13,2.47496E-13
nfet_06v0,ss,27,5.00,1.20u,8,ioff_vgs0,1.97997E-12,2.47496E-13
nfet_06v0,ss,27,5.00,1.20u,16,ioff_vgs0,3.95993E-12,2.47496E-13
nfet_06v0,ss,27,5.50,0.60u,1,ioff_vgs0,3.03067E-12,3.03067E-12
nfet_06v0,ss,27,5.50,0.60u,2,ioff_vgs0,6.06135E-12,3.03067E-12
nfet_06v0,ss,27,5.50,0.60u,4,ioff_vgs0,1.21227E-11,3.03067E-12
nfet_06v0,ss,27,5.50,0.60u,8,ioff_vgs0,2.42454E-11,3.03067E-12
nfet_06v0,ss,27,5.50,0.60u,16,ioff_vgs0,4.84908E-11,3.03067E-12
nfet_06v0,ss,27,5.50,0.80u,1,ioff_vgs0,6.28643E-13,6.28643E-13
nfet_06v0,ss,27,5.50,0.80u,2,ioff_vgs0,1.25729E-12,6.28643E-13
nfet_06v0,ss,27,5.50,0.80u,4,ioff_vgs0,2.51457E-12,6.28643E-13
nfet_06v0,ss,27,5.50,0.80u,8,ioff_vgs0,5.02914E-12,6.28643E-13
nfet_06v0,ss,27,5.50,0.80u,16,ioff_vgs0,1.00583E-11,6.28643E-13
nfet_06v0,ss,27,5.50,1.20u,1,ioff_vgs0,2.56619E-13,2.56619E-13
nfet_06v0,ss,27,5.50,1.20u,2,ioff_vgs0,5.13239E-13,2.56619E-13
nfet_06v0,ss,27,5.50,1.20u,4,ioff_vgs0,1.02648E-12,2.56619E-13
nfet_06v0,ss,27,5.50,1.20u,8,ioff_vgs0,2.05295E-12,2.56619E-13
nfet_06v0,ss,27,5.50,1.20u,16,ioff_vgs0,4.10591E-12,2.56619E-13
nfet_06v0,ss,125,2.10,0.60u,1,ioff_vgs0,1.26096E-09,1.26096E-09
nfet_06v0,ss,125,2.10,0.60u,2,ioff_vgs0,2.52191E-09,1.26096E-09
nfet_06v0,ss,125,2.10,0.60u,4,ioff_vgs0,5.04383E-09,1.26096E-09
nfet_06v0,ss,125,2.10,0.60u,8,ioff_vgs0,1.00877E-08,1.26096E-09
nfet_06v0,ss,125,2.10,0.60u,16,ioff_vgs0,2.01753E-08,1.26096E-09
nfet_06v0,ss,125,2.10,0.80u,1,ioff_vgs0,4.38339E-10,4.38339E-10
nfet_06v0,ss,125,2.10,0.80u,2,ioff_vgs0,8.76679E-10,4.38339E-10
nfet_06v0,ss,125,2.10,0.80u,4,ioff_vgs0,1.75336E-09,4.38339E-10
nfet_06v0,ss,125,2.10,0.80u,8,ioff_vgs0,3.50671E-09,4.38339E-10
nfet_06v0,ss,125,2.10,0.80u,16,ioff_vgs0,7.01343E-09,4.38339E-10
nfet_06v0,ss,125,2.10,1.20u,1,ioff_vgs0,2.55896E-10,2.55896E-10
nfet_06v0,ss,125,2.10,1.20u,2,ioff_vgs0,5.11791E-10,2.55896E-10
nfet_06v0,ss,125,2.10,1.20u,4,ioff_vgs0,1.02358E-09,2.55896E-10
nfet_06v0,ss,125,2.10,1.20u,8,ioff_vgs0,2.04716E-09,2.55896E-10
nfet_06v0,ss,125,2.10,1.20u,16,ioff_vgs0,4.09433E-09,2.55896E-10
nfet_06v0,ss,125,2.97,0.60u,1,ioff_vgs0,1.63386E-09,1.63386E-09
nfet_06v0,ss,125,2.97,0.60u,2,ioff_vgs0,3.26771E-09,1.63386E-09
nfet_06v0,ss,125,2.97,0.60u,4,ioff_vgs0,6.53542E-09,1.63386E-09
nfet_06v0,ss,125,2.97,0.60u,8,ioff_vgs0,1.30708E-08,1.63386E-09
nfet_06v0,ss,125,2.97,0.60u,16,ioff_vgs0,2.61417E-08,1.63386E-09
nfet_06v0,ss,125,2.97,0.80u,1,ioff_vgs0,5.08334E-10,5.08334E-10
nfet_06v0,ss,125,2.97,0.80u,2,ioff_vgs0,1.01667E-09,5.08334E-10
nfet_06v0,ss,125,2.97,0.80u,4,ioff_vgs0,2.03334E-09,5.08334E-10
nfet_06v0,ss,125,2.97,0.80u,8,ioff_vgs0,4.06667E-09,5.08334E-10
nfet_06v0,ss,125,2.97,0.80u,16,ioff_vgs0,8.13334E-09,5.08334E-10
nfet_06v0,ss,125,2.97,1.20u,1,ioff_vgs0,2.73903E-10,2.73903E-10
nfet_06v0,ss,125,2.97,1.20u,2,ioff_vgs0,5.47806E-10,2.73903E-10
nfet_06v0,ss,125,2.97,1.20u,4,ioff_vgs0,1.09561E-09,2.73903E-10
nfet_06v0,ss,125,2.97,1.20u,8,ioff_vgs0,2.19123E-09,2.73903E-10
nfet_06v0,ss,125,2.97,1.20u,16,ioff_vgs0,4.38245E-09,2.73903E-10
nfet_06v0,ss,125,3.30,0.60u,1,ioff_vgs0,1.77699E-09,1.77699E-09
nfet_06v0,ss,125,3.30,0.60u,2,ioff_vgs0,3.55398E-09,1.77699E-09
nfet_06v0,ss,125,3.30,0.60u,4,ioff_vgs0,7.10797E-09,1.77699E-09
nfet_06v0,ss,125,3.30,0.60u,8,ioff_vgs0,1.42159E-08,1.77699E-09
nfet_06v0,ss,125,3.30,0.60u,16,ioff_vgs0,2.84319E-08,1.77699E-09
nfet_06v0,ss,125,3.30,0.80u,1,ioff_vgs0,5.34699E-10,5.34699E-10
nfet_06v0,ss,125,3.30,0.80u,2,ioff_vgs0,1.0694E-09,5.34699E-10
nfet_06v0,ss,125,3.30,0.80u,4,ioff_vgs0,2.1388E-09,5.34699E-10
nfet_06v0,ss,125,3.30,0.80u,8,ioff_vgs0,4.27759E-09,5.34699E-10
nfet_06v0,ss,125,3.30,0.80u,16,ioff_vgs0,8.55519E-09,5.34699E-10
nfet_06v0,ss,125,3.30,1.20u,1,ioff_vgs0,2.80563E-10,2.80563E-10
nfet_06v0,ss,125,3.30,1.20u,2,ioff_vgs0,5.61125E-10,2.80563E-10
nfet_06v0,ss,125,3.30,1.20u,4,ioff_vgs0,1.12225E-09,2.80563E-10
nfet_06v0,ss,125,3.30,1.20u,8,ioff_vgs0,2.2445E-09,2.80563E-10
nfet_06v0,ss,125,3.30,1.20u,16,ioff_vgs0,4.489E-09,2.80563E-10
nfet_06v0,ss,125,3.63,0.60u,1,ioff_vgs0,1.92101E-09,1.92101E-09
nfet_06v0,ss,125,3.63,0.60u,2,ioff_vgs0,3.84201E-09,1.92101E-09
nfet_06v0,ss,125,3.63,0.60u,4,ioff_vgs0,7.68403E-09,1.92101E-09
nfet_06v0,ss,125,3.63,0.60u,8,ioff_vgs0,1.53681E-08,1.92101E-09
nfet_06v0,ss,125,3.63,0.60u,16,ioff_vgs0,3.07361E-08,1.92101E-09
nfet_06v0,ss,125,3.63,0.80u,1,ioff_vgs0,5.61018E-10,5.61018E-10
nfet_06v0,ss,125,3.63,0.80u,2,ioff_vgs0,1.12204E-09,5.61018E-10
nfet_06v0,ss,125,3.63,0.80u,4,ioff_vgs0,2.24407E-09,5.61018E-10
nfet_06v0,ss,125,3.63,0.80u,8,ioff_vgs0,4.48815E-09,5.61018E-10
nfet_06v0,ss,125,3.63,0.80u,16,ioff_vgs0,8.97629E-09,5.61018E-10
nfet_06v0,ss,125,3.63,1.20u,1,ioff_vgs0,2.87159E-10,2.87159E-10
nfet_06v0,ss,125,3.63,1.20u,2,ioff_vgs0,5.74318E-10,2.87159E-10
nfet_06v0,ss,125,3.63,1.20u,4,ioff_vgs0,1.14864E-09,2.87159E-10
nfet_06v0,ss,125,3.63,1.20u,8,ioff_vgs0,2.29727E-09,2.87159E-10
nfet_06v0,ss,125,3.63,1.20u,16,ioff_vgs0,4.59454E-09,2.87159E-10
nfet_06v0,ss,125,4.50,0.60u,1,ioff_vgs0,2.30461E-09,2.30461E-09
nfet_06v0,ss,125,4.50,0.60u,2,ioff_vgs0,4.60923E-09,2.30461E-09
nfet_06v0,ss,125,4.50,0.60u,4,ioff_vgs0,9.21846E-09,2.30461E-09
nfet_06v0,ss,125,4.50,0.60u,8,ioff_vgs0,1.84369E-08,2.30461E-09
nfet_06v0,ss,125,4.50,0.60u,16,ioff_vgs0,3.68738E-08,2.30461E-09
nfet_06v0,ss,125,4.50,0.80u,1,ioff_vgs0,6.30321E-10,6.30321E-10
nfet_06v0,ss,125,4.50,0.80u,2,ioff_vgs0,1.26064E-09,6.30321E-10
nfet_06v0,ss,125,4.50,0.80u,4,ioff_vgs0,2.52128E-09,6.30321E-10
nfet_06v0,ss,125,4.50,0.80u,8,ioff_vgs0,5.04256E-09,6.30321E-10
nfet_06v0,ss,125,4.50,0.80u,16,ioff_vgs0,1.00851E-08,6.30321E-10
nfet_06v0,ss,125,4.50,1.20u,1,ioff_vgs0,3.04331E-10,3.04331E-10
nfet_06v0,ss,125,4.50,1.20u,2,ioff_vgs0,6.08662E-10,3.04331E-10
nfet_06v0,ss,125,4.50,1.20u,4,ioff_vgs0,1.21732E-09,3.04331E-10
nfet_06v0,ss,125,4.50,1.20u,8,ioff_vgs0,2.43465E-09,3.04331E-10
nfet_06v0,ss,125,4.50,1.20u,16,ioff_vgs0,4.86929E-09,3.04331E-10
nfet_06v0,ss,125,5.00,0.60u,1,ioff_vgs0,2.52746E-09,2.52746E-09
nfet_06v0,ss,125,5.00,0.60u,2,ioff_vgs0,5.05493E-09,2.52746E-09
nfet_06v0,ss,125,5.00,0.60u,4,ioff_vgs0,1.01099E-08,2.52746E-09
nfet_06v0,ss,125,5.00,0.60u,8,ioff_vgs0,2.02197E-08,2.52746E-09
nfet_06v0,ss,125,5.00,0.60u,16,ioff_vgs0,4.04394E-08,2.52746E-09
nfet_06v0,ss,125,5.00,0.80u,1,ioff_vgs0,6.70156E-10,6.70156E-10
nfet_06v0,ss,125,5.00,0.80u,2,ioff_vgs0,1.34031E-09,6.70156E-10
nfet_06v0,ss,125,5.00,0.80u,4,ioff_vgs0,2.68062E-09,6.70156E-10
nfet_06v0,ss,125,5.00,0.80u,8,ioff_vgs0,5.36125E-09,6.70156E-10
nfet_06v0,ss,125,5.00,0.80u,16,ioff_vgs0,1.07225E-08,6.70156E-10
nfet_06v0,ss,125,5.00,1.20u,1,ioff_vgs0,3.14097E-10,3.14097E-10
nfet_06v0,ss,125,5.00,1.20u,2,ioff_vgs0,6.28194E-10,3.14097E-10
nfet_06v0,ss,125,5.00,1.20u,4,ioff_vgs0,1.25639E-09,3.14097E-10
nfet_06v0,ss,125,5.00,1.20u,8,ioff_vgs0,2.51278E-09,3.14097E-10
nfet_06v0,ss,125,5.00,1.20u,16,ioff_vgs0,5.02555E-09,3.14097E-10
nfet_06v0,ss,125,5.50,0.60u,1,ioff_vgs0,2.75191E-09,2.75191E-09
nfet_06v0,ss,125,5.50,0.60u,2,ioff_vgs0,5.50382E-09,2.75191E-09
nfet_06v0,ss,125,5.50,0.60u,4,ioff_vgs0,1.10076E-08,2.75191E-09
nfet_06v0,ss,125,5.50,0.60u,8,ioff_vgs0,2.20153E-08,2.75191E-09
nfet_06v0,ss,125,5.50,0.60u,16,ioff_vgs0,4.40305E-08,2.75191E-09
nfet_06v0,ss,125,5.50,0.80u,1,ioff_vgs0,7.10027E-10,7.10027E-10
nfet_06v0,ss,125,5.50,0.80u,2,ioff_vgs0,1.42005E-09,7.10027E-10
nfet_06v0,ss,125,5.50,0.80u,4,ioff_vgs0,2.84011E-09,7.10027E-10
nfet_06v0,ss,125,5.50,0.80u,8,ioff_vgs0,5.68022E-09,7.10027E-10
nfet_06v0,ss,125,5.50,0.80u,16,ioff_vgs0,1.13604E-08,7.10027E-10
nfet_06v0,ss,125,5.50,1.20u,1,ioff_vgs0,3.2381E-10,3.2381E-10
nfet_06v0,ss,125,5.50,1.20u,2,ioff_vgs0,6.4762E-10,3.2381E-10
nfet_06v0,ss,125,5.50,1.20u,4,ioff_vgs0,1.29524E-09,3.2381E-10
nfet_06v0,ss,125,5.50,1.20u,8,ioff_vgs0,2.59048E-09,3.2381E-10
nfet_06v0,ss,125,5.50,1.20u,16,ioff_vgs0,5.18096E-09,3.2381E-10
nfet_06v0,fs,-40,2.10,0.60u,1,ioff_vgs0,5.70292E-13,5.70292E-13
nfet_06v0,fs,-40,2.10,0.60u,2,ioff_vgs0,1.14058E-12,5.70292E-13
nfet_06v0,fs,-40,2.10,0.60u,4,ioff_vgs0,2.28117E-12,5.70292E-13
nfet_06v0,fs,-40,2.10,0.60u,8,ioff_vgs0,4.56234E-12,5.70292E-13
nfet_06v0,fs,-40,2.10,0.60u,16,ioff_vgs0,9.12467E-12,5.70292E-13
nfet_06v0,fs,-40,2.10,0.80u,1,ioff_vgs0,6.11191E-14,6.11191E-14
nfet_06v0,fs,-40,2.10,0.80u,2,ioff_vgs0,1.22238E-13,6.11191E-14
nfet_06v0,fs,-40,2.10,0.80u,4,ioff_vgs0,2.44476E-13,6.11191E-14
nfet_06v0,fs,-40,2.10,0.80u,8,ioff_vgs0,4.88953E-13,6.11191E-14
nfet_06v0,fs,-40,2.10,0.80u,16,ioff_vgs0,9.77906E-13,6.11191E-14
nfet_06v0,fs,-40,2.10,1.20u,1,ioff_vgs0,2.37125E-14,2.37125E-14
nfet_06v0,fs,-40,2.10,1.20u,2,ioff_vgs0,4.7425E-14,2.37125E-14
nfet_06v0,fs,-40,2.10,1.20u,4,ioff_vgs0,9.48501E-14,2.37125E-14
nfet_06v0,fs,-40,2.10,1.20u,8,ioff_vgs0,1.897E-13,2.37125E-14
nfet_06v0,fs,-40,2.10,1.20u,16,ioff_vgs0,3.794E-13,2.37125E-14
nfet_06v0,fs,-40,2.97,0.60u,1,ioff_vgs0,7.94391E-13,7.94391E-13
nfet_06v0,fs,-40,2.97,0.60u,2,ioff_vgs0,1.58878E-12,7.94391E-13
nfet_06v0,fs,-40,2.97,0.60u,4,ioff_vgs0,3.17756E-12,7.94391E-13
nfet_06v0,fs,-40,2.97,0.60u,8,ioff_vgs0,6.35513E-12,7.94391E-13
nfet_06v0,fs,-40,2.97,0.60u,16,ioff_vgs0,1.27103E-11,7.94391E-13
nfet_06v0,fs,-40,2.97,0.80u,1,ioff_vgs0,7.61898E-14,7.61898E-14
nfet_06v0,fs,-40,2.97,0.80u,2,ioff_vgs0,1.5238E-13,7.61898E-14
nfet_06v0,fs,-40,2.97,0.80u,4,ioff_vgs0,3.04759E-13,7.61898E-14
nfet_06v0,fs,-40,2.97,0.80u,8,ioff_vgs0,6.09519E-13,7.61898E-14
nfet_06v0,fs,-40,2.97,0.80u,16,ioff_vgs0,1.21904E-12,7.61898E-14
nfet_06v0,fs,-40,2.97,1.20u,1,ioff_vgs0,2.62156E-14,2.62156E-14
nfet_06v0,fs,-40,2.97,1.20u,2,ioff_vgs0,5.24312E-14,2.62156E-14
nfet_06v0,fs,-40,2.97,1.20u,4,ioff_vgs0,1.04862E-13,2.62156E-14
nfet_06v0,fs,-40,2.97,1.20u,8,ioff_vgs0,2.09725E-13,2.62156E-14
nfet_06v0,fs,-40,2.97,1.20u,16,ioff_vgs0,4.1945E-13,2.62156E-14
nfet_06v0,fs,-40,3.30,0.60u,1,ioff_vgs0,8.81074E-13,8.81074E-13
nfet_06v0,fs,-40,3.30,0.60u,2,ioff_vgs0,1.76215E-12,8.81074E-13
nfet_06v0,fs,-40,3.30,0.60u,4,ioff_vgs0,3.5243E-12,8.81074E-13
nfet_06v0,fs,-40,3.30,0.60u,8,ioff_vgs0,7.04859E-12,8.81074E-13
nfet_06v0,fs,-40,3.30,0.60u,16,ioff_vgs0,1.40972E-11,8.81074E-13
nfet_06v0,fs,-40,3.30,0.80u,1,ioff_vgs0,8.19339E-14,8.19339E-14
nfet_06v0,fs,-40,3.30,0.80u,2,ioff_vgs0,1.63868E-13,8.19339E-14
nfet_06v0,fs,-40,3.30,0.80u,4,ioff_vgs0,3.27735E-13,8.19339E-14
nfet_06v0,fs,-40,3.30,0.80u,8,ioff_vgs0,6.55471E-13,8.19339E-14
nfet_06v0,fs,-40,3.30,0.80u,16,ioff_vgs0,1.31094E-12,8.19339E-14
nfet_06v0,fs,-40,3.30,1.20u,1,ioff_vgs0,2.71524E-14,2.71524E-14
nfet_06v0,fs,-40,3.30,1.20u,2,ioff_vgs0,5.43047E-14,2.71524E-14
nfet_06v0,fs,-40,3.30,1.20u,4,ioff_vgs0,1.08609E-13,2.71524E-14
nfet_06v0,fs,-40,3.30,1.20u,8,ioff_vgs0,2.17219E-13,2.71524E-14
nfet_06v0,fs,-40,3.30,1.20u,16,ioff_vgs0,4.34438E-13,2.71524E-14
nfet_06v0,fs,-40,3.63,0.60u,1,ioff_vgs0,9.68503E-13,9.68503E-13
nfet_06v0,fs,-40,3.63,0.60u,2,ioff_vgs0,1.93701E-12,9.68503E-13
nfet_06v0,fs,-40,3.63,0.60u,4,ioff_vgs0,3.87401E-12,9.68503E-13
nfet_06v0,fs,-40,3.63,0.60u,8,ioff_vgs0,7.74802E-12,9.68503E-13
nfet_06v0,fs,-40,3.63,0.60u,16,ioff_vgs0,1.5496E-11,9.68503E-13
nfet_06v0,fs,-40,3.63,0.80u,1,ioff_vgs0,8.76953E-14,8.76953E-14
nfet_06v0,fs,-40,3.63,0.80u,2,ioff_vgs0,1.75391E-13,8.76953E-14
nfet_06v0,fs,-40,3.63,0.80u,4,ioff_vgs0,3.50781E-13,8.76953E-14
nfet_06v0,fs,-40,3.63,0.80u,8,ioff_vgs0,7.01562E-13,8.76953E-14
nfet_06v0,fs,-40,3.63,0.80u,16,ioff_vgs0,1.40312E-12,8.76953E-14
nfet_06v0,fs,-40,3.63,1.20u,1,ioff_vgs0,2.80848E-14,2.80848E-14
nfet_06v0,fs,-40,3.63,1.20u,2,ioff_vgs0,5.61695E-14,2.80848E-14
nfet_06v0,fs,-40,3.63,1.20u,4,ioff_vgs0,1.12339E-13,2.80848E-14
nfet_06v0,fs,-40,3.63,1.20u,8,ioff_vgs0,2.24678E-13,2.80848E-14
nfet_06v0,fs,-40,3.63,1.20u,16,ioff_vgs0,4.49356E-13,2.80848E-14
nfet_06v0,fs,-40,4.50,0.60u,1,ioff_vgs0,1.20161E-12,1.20161E-12
nfet_06v0,fs,-40,4.50,0.60u,2,ioff_vgs0,2.40323E-12,1.20161E-12
nfet_06v0,fs,-40,4.50,0.60u,4,ioff_vgs0,4.80645E-12,1.20161E-12
nfet_06v0,fs,-40,4.50,0.60u,8,ioff_vgs0,9.61291E-12,1.20161E-12
nfet_06v0,fs,-40,4.50,0.60u,16,ioff_vgs0,1.92258E-11,1.20161E-12
nfet_06v0,fs,-40,4.50,0.80u,1,ioff_vgs0,1.0297E-13,1.0297E-13
nfet_06v0,fs,-40,4.50,0.80u,2,ioff_vgs0,2.0594E-13,1.0297E-13
nfet_06v0,fs,-40,4.50,0.80u,4,ioff_vgs0,4.1188E-13,1.0297E-13
nfet_06v0,fs,-40,4.50,0.80u,8,ioff_vgs0,8.2376E-13,1.0297E-13
nfet_06v0,fs,-40,4.50,0.80u,16,ioff_vgs0,1.64752E-12,1.0297E-13
nfet_06v0,fs,-40,4.50,1.20u,1,ioff_vgs0,3.0529E-14,3.0529E-14
nfet_06v0,fs,-40,4.50,1.20u,2,ioff_vgs0,6.1058E-14,3.0529E-14
nfet_06v0,fs,-40,4.50,1.20u,4,ioff_vgs0,1.22116E-13,3.0529E-14
nfet_06v0,fs,-40,4.50,1.20u,8,ioff_vgs0,2.44232E-13,3.0529E-14
nfet_06v0,fs,-40,4.50,1.20u,16,ioff_vgs0,4.88464E-13,3.0529E-14
nfet_06v0,fs,-40,5.00,0.60u,1,ioff_vgs0,1.33639E-12,1.33639E-12
nfet_06v0,fs,-40,5.00,0.60u,2,ioff_vgs0,2.67278E-12,1.33639E-12
nfet_06v0,fs,-40,5.00,0.60u,4,ioff_vgs0,5.34556E-12,1.33639E-12
nfet_06v0,fs,-40,5.00,0.60u,8,ioff_vgs0,1.06911E-11,1.33639E-12
nfet_06v0,fs,-40,5.00,0.60u,16,ioff_vgs0,2.13822E-11,1.33639E-12
nfet_06v0,fs,-40,5.00,0.80u,1,ioff_vgs0,1.11804E-13,1.11804E-13
nfet_06v0,fs,-40,5.00,0.80u,2,ioff_vgs0,2.23607E-13,1.11804E-13
nfet_06v0,fs,-40,5.00,0.80u,4,ioff_vgs0,4.47215E-13,1.11804E-13
nfet_06v0,fs,-40,5.00,0.80u,8,ioff_vgs0,8.94429E-13,1.11804E-13
nfet_06v0,fs,-40,5.00,0.80u,16,ioff_vgs0,1.78886E-12,1.11804E-13
nfet_06v0,fs,-40,5.00,1.20u,1,ioff_vgs0,3.19278E-14,3.19278E-14
nfet_06v0,fs,-40,5.00,1.20u,2,ioff_vgs0,6.38556E-14,3.19278E-14
nfet_06v0,fs,-40,5.00,1.20u,4,ioff_vgs0,1.27711E-13,3.19278E-14
nfet_06v0,fs,-40,5.00,1.20u,8,ioff_vgs0,2.55422E-13,3.19278E-14
nfet_06v0,fs,-40,5.00,1.20u,16,ioff_vgs0,5.10844E-13,3.19278E-14
nfet_06v0,fs,-40,5.50,0.60u,1,ioff_vgs0,1.47072E-12,1.47072E-12
nfet_06v0,fs,-40,5.50,0.60u,2,ioff_vgs0,2.94144E-12,1.47072E-12
nfet_06v0,fs,-40,5.50,0.60u,4,ioff_vgs0,5.88288E-12,1.47072E-12
nfet_06v0,fs,-40,5.50,0.60u,8,ioff_vgs0,1.17658E-11,1.47072E-12
nfet_06v0,fs,-40,5.50,0.60u,16,ioff_vgs0,2.35315E-11,1.47072E-12
nfet_06v0,fs,-40,5.50,0.80u,1,ioff_vgs0,1.20676E-13,1.20676E-13
nfet_06v0,fs,-40,5.50,0.80u,2,ioff_vgs0,2.41352E-13,1.20676E-13
nfet_06v0,fs,-40,5.50,0.80u,4,ioff_vgs0,4.82705E-13,1.20676E-13
nfet_06v0,fs,-40,5.50,0.80u,8,ioff_vgs0,9.6541E-13,1.20676E-13
nfet_06v0,fs,-40,5.50,0.80u,16,ioff_vgs0,1.93082E-12,1.20676E-13
nfet_06v0,fs,-40,5.50,1.20u,1,ioff_vgs0,3.3324E-14,3.3324E-14
nfet_06v0,fs,-40,5.50,1.20u,2,ioff_vgs0,6.66479E-14,3.3324E-14
nfet_06v0,fs,-40,5.50,1.20u,4,ioff_vgs0,1.33296E-13,3.3324E-14
nfet_06v0,fs,-40,5.50,1.20u,8,ioff_vgs0,2.66592E-13,3.3324E-14
nfet_06v0,fs,-40,5.50,1.20u,16,ioff_vgs0,5.33183E-13,3.3324E-14
nfet_06v0,fs,27,2.10,0.60u,1,ioff_vgs0,4.02483E-10,4.02483E-10
nfet_06v0,fs,27,2.10,0.60u,2,ioff_vgs0,8.04966E-10,4.02483E-10
nfet_06v0,fs,27,2.10,0.60u,4,ioff_vgs0,1.60993E-09,4.02483E-10
nfet_06v0,fs,27,2.10,0.60u,8,ioff_vgs0,3.21986E-09,4.02483E-10
nfet_06v0,fs,27,2.10,0.60u,16,ioff_vgs0,6.43973E-09,4.02483E-10
nfet_06v0,fs,27,2.10,0.80u,1,ioff_vgs0,6.21825E-11,6.21825E-11
nfet_06v0,fs,27,2.10,0.80u,2,ioff_vgs0,1.24365E-10,6.21825E-11
nfet_06v0,fs,27,2.10,0.80u,4,ioff_vgs0,2.4873E-10,6.21825E-11
nfet_06v0,fs,27,2.10,0.80u,8,ioff_vgs0,4.9746E-10,6.21825E-11
nfet_06v0,fs,27,2.10,0.80u,16,ioff_vgs0,9.94921E-10,6.21825E-11
nfet_06v0,fs,27,2.10,1.20u,1,ioff_vgs0,2.76663E-11,2.76663E-11
nfet_06v0,fs,27,2.10,1.20u,2,ioff_vgs0,5.53325E-11,2.76663E-11
nfet_06v0,fs,27,2.10,1.20u,4,ioff_vgs0,1.10665E-10,2.76663E-11
nfet_06v0,fs,27,2.10,1.20u,8,ioff_vgs0,2.2133E-10,2.76663E-11
nfet_06v0,fs,27,2.10,1.20u,16,ioff_vgs0,4.4266E-10,2.76663E-11
nfet_06v0,fs,27,2.97,0.60u,1,ioff_vgs0,5.539E-10,5.539E-10
nfet_06v0,fs,27,2.97,0.60u,2,ioff_vgs0,1.1078E-09,5.539E-10
nfet_06v0,fs,27,2.97,0.60u,4,ioff_vgs0,2.2156E-09,5.539E-10
nfet_06v0,fs,27,2.97,0.60u,8,ioff_vgs0,4.4312E-09,5.539E-10
nfet_06v0,fs,27,2.97,0.60u,16,ioff_vgs0,8.86239E-09,5.539E-10
nfet_06v0,fs,27,2.97,0.80u,1,ioff_vgs0,7.58897E-11,7.58897E-11
nfet_06v0,fs,27,2.97,0.80u,2,ioff_vgs0,1.51779E-10,7.58897E-11
nfet_06v0,fs,27,2.97,0.80u,4,ioff_vgs0,3.03559E-10,7.58897E-11
nfet_06v0,fs,27,2.97,0.80u,8,ioff_vgs0,6.07118E-10,7.58897E-11
nfet_06v0,fs,27,2.97,0.80u,16,ioff_vgs0,1.21424E-09,7.58897E-11
