device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
pfet_06v0,typical,-40,3.30,0.70u,4,ioff_vgs0,4.63084E-10,1.15771E-10
pfet_06v0,typical,-40,3.30,0.70u,8,ioff_vgs0,9.26168E-10,1.15771E-10
pfet_06v0,typical,-40,3.30,0.70u,16,ioff_vgs0,1.85234E-09,1.15771E-10
pfet_06v0,typical,-40,3.30,1.20u,1,ioff_vgs0,1.1236E-10,1.1236E-10
pfet_06v0,typical,-40,3.30,1.20u,2,ioff_vgs0,2.24719E-10,1.1236E-10
pfet_06v0,typical,-40,3.30,1.20u,4,ioff_vgs0,4.49439E-10,1.1236E-10
pfet_06v0,typical,-40,3.30,1.20u,8,ioff_vgs0,8.98878E-10,1.1236E-10
pfet_06v0,typical,-40,3.30,1.20u,16,ioff_vgs0,1.79776E-09,1.1236E-10
pfet_06v0,typical,-40,3.63,0.55u,1,ioff_vgs0,1.30442E-10,1.30442E-10
pfet_06v0,typical,-40,3.63,0.55u,2,ioff_vgs0,2.60884E-10,1.30442E-10
pfet_06v0,typical,-40,3.63,0.55u,4,ioff_vgs0,5.21769E-10,1.30442E-10
pfet_06v0,typical,-40,3.63,0.55u,8,ioff_vgs0,1.04354E-09,1.30442E-10
pfet_06v0,typical,-40,3.63,0.55u,16,ioff_vgs0,2.08708E-09,1.30442E-10
pfet_06v0,typical,-40,3.63,0.70u,1,ioff_vgs0,1.27709E-10,1.27709E-10
pfet_06v0,typical,-40,3.63,0.70u,2,ioff_vgs0,2.55418E-10,1.27709E-10
pfet_06v0,typical,-40,3.63,0.70u,4,ioff_vgs0,5.10835E-10,1.27709E-10
pfet_06v0,typical,-40,3.63,0.70u,8,ioff_vgs0,1.02167E-09,1.27709E-10
pfet_06v0,typical,-40,3.63,0.70u,16,ioff_vgs0,2.04334E-09,1.27709E-10
pfet_06v0,typical,-40,3.63,1.20u,1,ioff_vgs0,1.23942E-10,1.23942E-10
pfet_06v0,typical,-40,3.63,1.20u,2,ioff_vgs0,2.47883E-10,1.23942E-10
pfet_06v0,typical,-40,3.63,1.20u,4,ioff_vgs0,4.95766E-10,1.23942E-10
pfet_06v0,typical,-40,3.63,1.20u,8,ioff_vgs0,9.91532E-10,1.23942E-10
pfet_06v0,typical,-40,3.63,1.20u,16,ioff_vgs0,1.98306E-09,1.23942E-10
pfet_06v0,typical,-40,4.50,0.55u,1,ioff_vgs0,1.62403E-10,1.62403E-10
pfet_06v0,typical,-40,4.50,0.55u,2,ioff_vgs0,3.24806E-10,1.62403E-10
pfet_06v0,typical,-40,4.50,0.55u,4,ioff_vgs0,6.49612E-10,1.62403E-10
pfet_06v0,typical,-40,4.50,0.55u,8,ioff_vgs0,1.29922E-09,1.62403E-10
pfet_06v0,typical,-40,4.50,0.55u,16,ioff_vgs0,2.59845E-09,1.62403E-10
pfet_06v0,typical,-40,4.50,0.70u,1,ioff_vgs0,1.58994E-10,1.58994E-10
pfet_06v0,typical,-40,4.50,0.70u,2,ioff_vgs0,3.17989E-10,1.58994E-10
pfet_06v0,typical,-40,4.50,0.70u,4,ioff_vgs0,6.35977E-10,1.58994E-10
pfet_06v0,typical,-40,4.50,0.70u,8,ioff_vgs0,1.27195E-09,1.58994E-10
pfet_06v0,typical,-40,4.50,0.70u,16,ioff_vgs0,2.54391E-09,1.58994E-10
pfet_06v0,typical,-40,4.50,1.20u,1,ioff_vgs0,1.54296E-10,1.54296E-10
pfet_06v0,typical,-40,4.50,1.20u,2,ioff_vgs0,3.08592E-10,1.54296E-10
pfet_06v0,typical,-40,4.50,1.20u,4,ioff_vgs0,6.17185E-10,1.54296E-10
pfet_06v0,typical,-40,4.50,1.20u,8,ioff_vgs0,1.23437E-09,1.54296E-10
pfet_06v0,typical,-40,4.50,1.20u,16,ioff_vgs0,2.46874E-09,1.54296E-10
pfet_06v0,typical,-40,5.00,0.55u,1,ioff_vgs0,1.80697E-10,1.80697E-10
pfet_06v0,typical,-40,5.00,0.55u,2,ioff_vgs0,3.61395E-10,1.80697E-10
pfet_06v0,typical,-40,5.00,0.55u,4,ioff_vgs0,7.2279E-10,1.80697E-10
pfet_06v0,typical,-40,5.00,0.55u,8,ioff_vgs0,1.44558E-09,1.80697E-10
pfet_06v0,typical,-40,5.00,0.55u,16,ioff_vgs0,2.89116E-09,1.80697E-10
pfet_06v0,typical,-40,5.00,0.70u,1,ioff_vgs0,1.76903E-10,1.76903E-10
pfet_06v0,typical,-40,5.00,0.70u,2,ioff_vgs0,3.53805E-10,1.76903E-10
pfet_06v0,typical,-40,5.00,0.70u,4,ioff_vgs0,7.0761E-10,1.76903E-10
pfet_06v0,typical,-40,5.00,0.70u,8,ioff_vgs0,1.41522E-09,1.76903E-10
pfet_06v0,typical,-40,5.00,0.70u,16,ioff_vgs0,2.83044E-09,1.76903E-10
pfet_06v0,typical,-40,5.00,1.20u,1,ioff_vgs0,1.71673E-10,1.71673E-10
pfet_06v0,typical,-40,5.00,1.20u,2,ioff_vgs0,3.43345E-10,1.71673E-10
pfet_06v0,typical,-40,5.00,1.20u,4,ioff_vgs0,6.8669E-10,1.71673E-10
pfet_06v0,typical,-40,5.00,1.20u,8,ioff_vgs0,1.37338E-09,1.71673E-10
pfet_06v0,typical,-40,5.00,1.20u,16,ioff_vgs0,2.74676E-09,1.71673E-10
pfet_06v0,typical,-40,5.50,0.55u,1,ioff_vgs0,1.98961E-10,1.98961E-10
pfet_06v0,typical,-40,5.50,0.55u,2,ioff_vgs0,3.97921E-10,1.98961E-10
pfet_06v0,typical,-40,5.50,0.55u,4,ioff_vgs0,7.95842E-10,1.98961E-10
pfet_06v0,typical,-40,5.50,0.55u,8,ioff_vgs0,1.59168E-09,1.98961E-10
pfet_06v0,typical,-40,5.50,0.55u,16,ioff_vgs0,3.18337E-09,1.98961E-10
pfet_06v0,typical,-40,5.50,0.70u,1,ioff_vgs0,1.94781E-10,1.94781E-10
pfet_06v0,typical,-40,5.50,0.70u,2,ioff_vgs0,3.89561E-10,1.94781E-10
pfet_06v0,typical,-40,5.50,0.70u,4,ioff_vgs0,7.79123E-10,1.94781E-10
pfet_06v0,typical,-40,5.50,0.70u,8,ioff_vgs0,1.55825E-09,1.94781E-10
pfet_06v0,typical,-40,5.50,0.70u,16,ioff_vgs0,3.11649E-09,1.94781E-10
pfet_06v0,typical,-40,5.50,1.20u,1,ioff_vgs0,1.8902E-10,1.8902E-10
pfet_06v0,typical,-40,5.50,1.20u,2,ioff_vgs0,3.7804E-10,1.8902E-10
pfet_06v0,typical,-40,5.50,1.20u,4,ioff_vgs0,7.56079E-10,1.8902E-10
pfet_06v0,typical,-40,5.50,1.20u,8,ioff_vgs0,1.51216E-09,1.8902E-10
pfet_06v0,typical,-40,5.50,1.20u,16,ioff_vgs0,3.02432E-09,1.8902E-10
pfet_06v0,typical,27,2.10,0.55u,1,ioff_vgs0,7.31034E-11,7.31034E-11
pfet_06v0,typical,27,2.10,0.55u,2,ioff_vgs0,1.46207E-10,7.31034E-11
pfet_06v0,typical,27,2.10,0.55u,4,ioff_vgs0,2.92414E-10,7.31034E-11
pfet_06v0,typical,27,2.10,0.55u,8,ioff_vgs0,5.84828E-10,7.31034E-11
pfet_06v0,typical,27,2.10,0.55u,16,ioff_vgs0,1.16966E-09,7.31034E-11
pfet_06v0,typical,27,2.10,0.70u,1,ioff_vgs0,7.15584E-11,7.15584E-11
pfet_06v0,typical,27,2.10,0.70u,2,ioff_vgs0,1.43117E-10,7.15584E-11
pfet_06v0,typical,27,2.10,0.70u,4,ioff_vgs0,2.86234E-10,7.15584E-11
pfet_06v0,typical,27,2.10,0.70u,8,ioff_vgs0,5.72468E-10,7.15584E-11
pfet_06v0,typical,27,2.10,0.70u,16,ioff_vgs0,1.14494E-09,7.15584E-11
pfet_06v0,typical,27,2.10,1.20u,1,ioff_vgs0,6.94547E-11,6.94547E-11
pfet_06v0,typical,27,2.10,1.20u,2,ioff_vgs0,1.38909E-10,6.94547E-11
pfet_06v0,typical,27,2.10,1.20u,4,ioff_vgs0,2.77819E-10,6.94547E-11
pfet_06v0,typical,27,2.10,1.20u,8,ioff_vgs0,5.55638E-10,6.94547E-11
pfet_06v0,typical,27,2.10,1.20u,16,ioff_vgs0,1.11128E-09,6.94547E-11
pfet_06v0,typical,27,2.97,0.55u,1,ioff_vgs0,1.06097E-10,1.06097E-10
pfet_06v0,typical,27,2.97,0.55u,2,ioff_vgs0,2.12194E-10,1.06097E-10
pfet_06v0,typical,27,2.97,0.55u,4,ioff_vgs0,4.24388E-10,1.06097E-10
pfet_06v0,typical,27,2.97,0.55u,8,ioff_vgs0,8.48776E-10,1.06097E-10
pfet_06v0,typical,27,2.97,0.55u,16,ioff_vgs0,1.69755E-09,1.06097E-10
pfet_06v0,typical,27,2.97,0.70u,1,ioff_vgs0,1.03831E-10,1.03831E-10
pfet_06v0,typical,27,2.97,0.70u,2,ioff_vgs0,2.07662E-10,1.03831E-10
pfet_06v0,typical,27,2.97,0.70u,4,ioff_vgs0,4.15325E-10,1.03831E-10
pfet_06v0,typical,27,2.97,0.70u,8,ioff_vgs0,8.3065E-10,1.03831E-10
pfet_06v0,typical,27,2.97,0.70u,16,ioff_vgs0,1.6613E-09,1.03831E-10
pfet_06v0,typical,27,2.97,1.20u,1,ioff_vgs0,1.00752E-10,1.00752E-10
pfet_06v0,typical,27,2.97,1.20u,2,ioff_vgs0,2.01504E-10,1.00752E-10
pfet_06v0,typical,27,2.97,1.20u,4,ioff_vgs0,4.03009E-10,1.00752E-10
pfet_06v0,typical,27,2.97,1.20u,8,ioff_vgs0,8.06017E-10,1.00752E-10
pfet_06v0,typical,27,2.97,1.20u,16,ioff_vgs0,1.61203E-09,1.00752E-10
pfet_06v0,typical,27,3.30,0.55u,1,ioff_vgs0,1.18369E-10,1.18369E-10
pfet_06v0,typical,27,3.30,0.55u,2,ioff_vgs0,2.36739E-10,1.18369E-10
pfet_06v0,typical,27,3.30,0.55u,4,ioff_vgs0,4.73478E-10,1.18369E-10
pfet_06v0,typical,27,3.30,0.55u,8,ioff_vgs0,9.46955E-10,1.18369E-10
pfet_06v0,typical,27,3.30,0.55u,16,ioff_vgs0,1.89391E-09,1.18369E-10
pfet_06v0,typical,27,3.30,0.70u,1,ioff_vgs0,1.15837E-10,1.15837E-10
pfet_06v0,typical,27,3.30,0.70u,2,ioff_vgs0,2.31673E-10,1.15837E-10
pfet_06v0,typical,27,3.30,0.70u,4,ioff_vgs0,4.63347E-10,1.15837E-10
pfet_06v0,typical,27,3.30,0.70u,8,ioff_vgs0,9.26693E-10,1.15837E-10
pfet_06v0,typical,27,3.30,0.70u,16,ioff_vgs0,1.85339E-09,1.15837E-10
pfet_06v0,typical,27,3.30,1.20u,1,ioff_vgs0,1.12397E-10,1.12397E-10
pfet_06v0,typical,27,3.30,1.20u,2,ioff_vgs0,2.24795E-10,1.12397E-10
pfet_06v0,typical,27,3.30,1.20u,4,ioff_vgs0,4.49589E-10,1.12397E-10
pfet_06v0,typical,27,3.30,1.20u,8,ioff_vgs0,8.99179E-10,1.12397E-10
pfet_06v0,typical,27,3.30,1.20u,16,ioff_vgs0,1.79836E-09,1.12397E-10
pfet_06v0,typical,27,3.63,0.55u,1,ioff_vgs0,1.30574E-10,1.30574E-10
pfet_06v0,typical,27,3.63,0.55u,2,ioff_vgs0,2.61149E-10,1.30574E-10
pfet_06v0,typical,27,3.63,0.55u,4,ioff_vgs0,5.22298E-10,1.30574E-10
pfet_06v0,typical,27,3.63,0.55u,8,ioff_vgs0,1.0446E-09,1.30574E-10
pfet_06v0,typical,27,3.63,0.55u,16,ioff_vgs0,2.08919E-09,1.30574E-10
pfet_06v0,typical,27,3.63,0.70u,1,ioff_vgs0,1.27776E-10,1.27776E-10
pfet_06v0,typical,27,3.63,0.70u,2,ioff_vgs0,2.55552E-10,1.27776E-10
pfet_06v0,typical,27,3.63,0.70u,4,ioff_vgs0,5.11105E-10,1.27776E-10
pfet_06v0,typical,27,3.63,0.70u,8,ioff_vgs0,1.02221E-09,1.27776E-10
pfet_06v0,typical,27,3.63,0.70u,16,ioff_vgs0,2.04442E-09,1.27776E-10
pfet_06v0,typical,27,3.63,1.20u,1,ioff_vgs0,1.23979E-10,1.23979E-10
pfet_06v0,typical,27,3.63,1.20u,2,ioff_vgs0,2.47959E-10,1.23979E-10
pfet_06v0,typical,27,3.63,1.20u,4,ioff_vgs0,4.95917E-10,1.23979E-10
pfet_06v0,typical,27,3.63,1.20u,8,ioff_vgs0,9.91835E-10,1.23979E-10
pfet_06v0,typical,27,3.63,1.20u,16,ioff_vgs0,1.98367E-09,1.23979E-10
pfet_06v0,typical,27,4.50,0.55u,1,ioff_vgs0,1.62561E-10,1.62561E-10
pfet_06v0,typical,27,4.50,0.55u,2,ioff_vgs0,3.25122E-10,1.62561E-10
pfet_06v0,typical,27,4.50,0.55u,4,ioff_vgs0,6.50245E-10,1.62561E-10
pfet_06v0,typical,27,4.50,0.55u,8,ioff_vgs0,1.30049E-09,1.62561E-10
pfet_06v0,typical,27,4.50,0.55u,16,ioff_vgs0,2.60098E-09,1.62561E-10
pfet_06v0,typical,27,4.50,0.70u,1,ioff_vgs0,1.59067E-10,1.59067E-10
pfet_06v0,typical,27,4.50,0.70u,2,ioff_vgs0,3.18133E-10,1.59067E-10
pfet_06v0,typical,27,4.50,0.70u,4,ioff_vgs0,6.36266E-10,1.59067E-10
pfet_06v0,typical,27,4.50,0.70u,8,ioff_vgs0,1.27253E-09,1.59067E-10
pfet_06v0,typical,27,4.50,0.70u,16,ioff_vgs0,2.54506E-09,1.59067E-10
pfet_06v0,typical,27,4.50,1.20u,1,ioff_vgs0,1.54334E-10,1.54334E-10
pfet_06v0,typical,27,4.50,1.20u,2,ioff_vgs0,3.08669E-10,1.54334E-10
pfet_06v0,typical,27,4.50,1.20u,4,ioff_vgs0,6.17338E-10,1.54334E-10
pfet_06v0,typical,27,4.50,1.20u,8,ioff_vgs0,1.23468E-09,1.54334E-10
pfet_06v0,typical,27,4.50,1.20u,16,ioff_vgs0,2.46935E-09,1.54334E-10
pfet_06v0,typical,27,5.00,0.55u,1,ioff_vgs0,1.80873E-10,1.80873E-10
pfet_06v0,typical,27,5.00,0.55u,2,ioff_vgs0,3.61746E-10,1.80873E-10
pfet_06v0,typical,27,5.00,0.55u,4,ioff_vgs0,7.23492E-10,1.80873E-10
pfet_06v0,typical,27,5.00,0.55u,8,ioff_vgs0,1.44698E-09,1.80873E-10
pfet_06v0,typical,27,5.00,0.55u,16,ioff_vgs0,2.89397E-09,1.80873E-10
pfet_06v0,typical,27,5.00,0.70u,1,ioff_vgs0,1.76978E-10,1.76978E-10
pfet_06v0,typical,27,5.00,0.70u,2,ioff_vgs0,3.53956E-10,1.76978E-10
pfet_06v0,typical,27,5.00,0.70u,4,ioff_vgs0,7.07912E-10,1.76978E-10
pfet_06v0,typical,27,5.00,0.70u,8,ioff_vgs0,1.41582E-09,1.76978E-10
pfet_06v0,typical,27,5.00,0.70u,16,ioff_vgs0,2.83165E-09,1.76978E-10
pfet_06v0,typical,27,5.00,1.20u,1,ioff_vgs0,1.71711E-10,1.71711E-10
pfet_06v0,typical,27,5.00,1.20u,2,ioff_vgs0,3.43423E-10,1.71711E-10
pfet_06v0,typical,27,5.00,1.20u,4,ioff_vgs0,6.86845E-10,1.71711E-10
pfet_06v0,typical,27,5.00,1.20u,8,ioff_vgs0,1.37369E-09,1.71711E-10
pfet_06v0,typical,27,5.00,1.20u,16,ioff_vgs0,2.74738E-09,1.71711E-10
pfet_06v0,typical,27,5.50,0.55u,1,ioff_vgs0,1.99157E-10,1.99157E-10
pfet_06v0,typical,27,5.50,0.55u,2,ioff_vgs0,3.98314E-10,1.99157E-10
pfet_06v0,typical,27,5.50,0.55u,4,ioff_vgs0,7.96627E-10,1.99157E-10
pfet_06v0,typical,27,5.50,0.55u,8,ioff_vgs0,1.59325E-09,1.99157E-10
pfet_06v0,typical,27,5.50,0.55u,16,ioff_vgs0,3.18651E-09,1.99157E-10
pfet_06v0,typical,27,5.50,0.70u,1,ioff_vgs0,1.9486E-10,1.9486E-10
pfet_06v0,typical,27,5.50,0.70u,2,ioff_vgs0,3.8972E-10,1.9486E-10
pfet_06v0,typical,27,5.50,0.70u,4,ioff_vgs0,7.79441E-10,1.9486E-10
pfet_06v0,typical,27,5.50,0.70u,8,ioff_vgs0,1.55888E-09,1.9486E-10
pfet_06v0,typical,27,5.50,0.70u,16,ioff_vgs0,3.11776E-09,1.9486E-10
pfet_06v0,typical,27,5.50,1.20u,1,ioff_vgs0,1.89059E-10,1.89059E-10
pfet_06v0,typical,27,5.50,1.20u,2,ioff_vgs0,3.78119E-10,1.89059E-10
pfet_06v0,typical,27,5.50,1.20u,4,ioff_vgs0,7.56238E-10,1.89059E-10
pfet_06v0,typical,27,5.50,1.20u,8,ioff_vgs0,1.51248E-09,1.89059E-10
pfet_06v0,typical,27,5.50,1.20u,16,ioff_vgs0,3.02495E-09,1.89059E-10
pfet_06v0,typical,125,2.10,0.55u,1,ioff_vgs0,2.94102E-10,2.94102E-10
pfet_06v0,typical,125,2.10,0.55u,2,ioff_vgs0,5.88203E-10,2.94102E-10
pfet_06v0,typical,125,2.10,0.55u,4,ioff_vgs0,1.17641E-09,2.94102E-10
pfet_06v0,typical,125,2.10,0.55u,8,ioff_vgs0,2.35281E-09,2.94102E-10
pfet_06v0,typical,125,2.10,0.55u,16,ioff_vgs0,4.70562E-09,2.94102E-10
pfet_06v0,typical,125,2.10,0.70u,1,ioff_vgs0,1.97972E-10,1.97972E-10
pfet_06v0,typical,125,2.10,0.70u,2,ioff_vgs0,3.95943E-10,1.97972E-10
pfet_06v0,typical,125,2.10,0.70u,4,ioff_vgs0,7.91886E-10,1.97972E-10
pfet_06v0,typical,125,2.10,0.70u,8,ioff_vgs0,1.58377E-09,1.97972E-10
pfet_06v0,typical,125,2.10,0.70u,16,ioff_vgs0,3.16755E-09,1.97972E-10
pfet_06v0,typical,125,2.10,1.20u,1,ioff_vgs0,1.32178E-10,1.32178E-10
pfet_06v0,typical,125,2.10,1.20u,2,ioff_vgs0,2.64355E-10,1.32178E-10
pfet_06v0,typical,125,2.10,1.20u,4,ioff_vgs0,5.2871E-10,1.32178E-10
pfet_06v0,typical,125,2.10,1.20u,8,ioff_vgs0,1.05742E-09,1.32178E-10
pfet_06v0,typical,125,2.10,1.20u,16,ioff_vgs0,2.11484E-09,1.32178E-10
pfet_06v0,typical,125,2.97,0.55u,1,ioff_vgs0,3.65147E-10,3.65147E-10
pfet_06v0,typical,125,2.97,0.55u,2,ioff_vgs0,7.30294E-10,3.65147E-10
pfet_06v0,typical,125,2.97,0.55u,4,ioff_vgs0,1.46059E-09,3.65147E-10
pfet_06v0,typical,125,2.97,0.55u,8,ioff_vgs0,2.92118E-09,3.65147E-10
pfet_06v0,typical,125,2.97,0.55u,16,ioff_vgs0,5.84235E-09,3.65147E-10
pfet_06v0,typical,125,2.97,0.70u,1,ioff_vgs0,2.38188E-10,2.38188E-10
pfet_06v0,typical,125,2.97,0.70u,2,ioff_vgs0,4.76376E-10,2.38188E-10
pfet_06v0,typical,125,2.97,0.70u,4,ioff_vgs0,9.52752E-10,2.38188E-10
pfet_06v0,typical,125,2.97,0.70u,8,ioff_vgs0,1.9055E-09,2.38188E-10
pfet_06v0,typical,125,2.97,0.70u,16,ioff_vgs0,3.81101E-09,2.38188E-10
pfet_06v0,typical,125,2.97,1.20u,1,ioff_vgs0,1.64381E-10,1.64381E-10
pfet_06v0,typical,125,2.97,1.20u,2,ioff_vgs0,3.28762E-10,1.64381E-10
pfet_06v0,typical,125,2.97,1.20u,4,ioff_vgs0,6.57524E-10,1.64381E-10
pfet_06v0,typical,125,2.97,1.20u,8,ioff_vgs0,1.31505E-09,1.64381E-10
pfet_06v0,typical,125,2.97,1.20u,16,ioff_vgs0,2.6301E-09,1.64381E-10
pfet_06v0,typical,125,3.30,0.55u,1,ioff_vgs0,3.92751E-10,3.92751E-10
pfet_06v0,typical,125,3.30,0.55u,2,ioff_vgs0,7.85503E-10,3.92751E-10
pfet_06v0,typical,125,3.30,0.55u,4,ioff_vgs0,1.57101E-09,3.92751E-10
pfet_06v0,typical,125,3.30,0.55u,8,ioff_vgs0,3.14201E-09,3.92751E-10
pfet_06v0,typical,125,3.30,0.55u,16,ioff_vgs0,6.28402E-09,3.92751E-10
pfet_06v0,typical,125,3.30,0.70u,1,ioff_vgs0,2.53167E-10,2.53167E-10
pfet_06v0,typical,125,3.30,0.70u,2,ioff_vgs0,5.06335E-10,2.53167E-10
pfet_06v0,typical,125,3.30,0.70u,4,ioff_vgs0,1.01267E-09,2.53167E-10
pfet_06v0,typical,125,3.30,0.70u,8,ioff_vgs0,2.02534E-09,2.53167E-10
pfet_06v0,typical,125,3.30,0.70u,16,ioff_vgs0,4.05068E-09,2.53167E-10
pfet_06v0,typical,125,3.30,1.20u,1,ioff_vgs0,1.76335E-10,1.76335E-10
pfet_06v0,typical,125,3.30,1.20u,2,ioff_vgs0,3.5267E-10,1.76335E-10
pfet_06v0,typical,125,3.30,1.20u,4,ioff_vgs0,7.05339E-10,1.76335E-10
pfet_06v0,typical,125,3.30,1.20u,8,ioff_vgs0,1.41068E-09,1.76335E-10
pfet_06v0,typical,125,3.30,1.20u,16,ioff_vgs0,2.82136E-09,1.76335E-10
pfet_06v0,typical,125,3.63,0.55u,1,ioff_vgs0,4.20853E-10,4.20853E-10
pfet_06v0,typical,125,3.63,0.55u,2,ioff_vgs0,8.41706E-10,4.20853E-10
pfet_06v0,typical,125,3.63,0.55u,4,ioff_vgs0,1.68341E-09,4.20853E-10
pfet_06v0,typical,125,3.63,0.55u,8,ioff_vgs0,3.36682E-09,4.20853E-10
pfet_06v0,typical,125,3.63,0.55u,16,ioff_vgs0,6.73365E-09,4.20853E-10
pfet_06v0,typical,125,3.63,0.70u,1,ioff_vgs0,2.68085E-10,2.68085E-10
pfet_06v0,typical,125,3.63,0.70u,2,ioff_vgs0,5.36171E-10,2.68085E-10
pfet_06v0,typical,125,3.63,0.70u,4,ioff_vgs0,1.07234E-09,2.68085E-10
pfet_06v0,typical,125,3.63,0.70u,8,ioff_vgs0,2.14468E-09,2.68085E-10
pfet_06v0,typical,125,3.63,0.70u,16,ioff_vgs0,4.28937E-09,2.68085E-10
pfet_06v0,typical,125,3.63,1.20u,1,ioff_vgs0,1.88216E-10,1.88216E-10
pfet_06v0,typical,125,3.63,1.20u,2,ioff_vgs0,3.76432E-10,1.88216E-10
pfet_06v0,typical,125,3.63,1.20u,4,ioff_vgs0,7.52863E-10,1.88216E-10
pfet_06v0,typical,125,3.63,1.20u,8,ioff_vgs0,1.50573E-09,1.88216E-10
pfet_06v0,typical,125,3.63,1.20u,16,ioff_vgs0,3.01145E-09,1.88216E-10
pfet_06v0,typical,125,4.50,0.55u,1,ioff_vgs0,4.98303E-10,4.98303E-10
pfet_06v0,typical,125,4.50,0.55u,2,ioff_vgs0,9.96606E-10,4.98303E-10
pfet_06v0,typical,125,4.50,0.55u,4,ioff_vgs0,1.99321E-09,4.98303E-10
pfet_06v0,typical,125,4.50,0.55u,8,ioff_vgs0,3.98642E-09,4.98303E-10
pfet_06v0,typical,125,4.50,0.55u,16,ioff_vgs0,7.97285E-09,4.98303E-10
pfet_06v0,typical,125,4.50,0.70u,1,ioff_vgs0,3.07566E-10,3.07566E-10
pfet_06v0,typical,125,4.50,0.70u,2,ioff_vgs0,6.15133E-10,3.07566E-10
pfet_06v0,typical,125,4.50,0.70u,4,ioff_vgs0,1.23027E-09,3.07566E-10
pfet_06v0,typical,125,4.50,0.70u,8,ioff_vgs0,2.46053E-09,3.07566E-10
pfet_06v0,typical,125,4.50,0.70u,16,ioff_vgs0,4.92106E-09,3.07566E-10
pfet_06v0,typical,125,4.50,1.20u,1,ioff_vgs0,2.19445E-10,2.19445E-10
pfet_06v0,typical,125,4.50,1.20u,2,ioff_vgs0,4.38889E-10,2.19445E-10
pfet_06v0,typical,125,4.50,1.20u,4,ioff_vgs0,8.77778E-10,2.19445E-10
pfet_06v0,typical,125,4.50,1.20u,8,ioff_vgs0,1.75556E-09,2.19445E-10
pfet_06v0,typical,125,4.50,1.20u,16,ioff_vgs0,3.51111E-09,2.19445E-10
pfet_06v0,typical,125,5.00,0.55u,1,ioff_vgs0,5.46692E-10,5.46692E-10
pfet_06v0,typical,125,5.00,0.55u,2,ioff_vgs0,1.09338E-09,5.46692E-10
pfet_06v0,typical,125,5.00,0.55u,4,ioff_vgs0,2.18677E-09,5.46692E-10
pfet_06v0,typical,125,5.00,0.55u,8,ioff_vgs0,4.37354E-09,5.46692E-10
pfet_06v0,typical,125,5.00,0.55u,16,ioff_vgs0,8.74707E-09,5.46692E-10
pfet_06v0,typical,125,5.00,0.70u,1,ioff_vgs0,3.31014E-10,3.31014E-10
pfet_06v0,typical,125,5.00,0.70u,2,ioff_vgs0,6.62028E-10,3.31014E-10
pfet_06v0,typical,125,5.00,0.70u,4,ioff_vgs0,1.32406E-09,3.31014E-10
pfet_06v0,typical,125,5.00,0.70u,8,ioff_vgs0,2.64811E-09,3.31014E-10
pfet_06v0,typical,125,5.00,0.70u,16,ioff_vgs0,5.29622E-09,3.31014E-10
pfet_06v0,typical,125,5.00,1.20u,1,ioff_vgs0,2.37627E-10,2.37627E-10
pfet_06v0,typical,125,5.00,1.20u,2,ioff_vgs0,4.75253E-10,2.37627E-10
pfet_06v0,typical,125,5.00,1.20u,4,ioff_vgs0,9.50506E-10,2.37627E-10
pfet_06v0,typical,125,5.00,1.20u,8,ioff_vgs0,1.90101E-09,2.37627E-10
pfet_06v0,typical,125,5.00,1.20u,16,ioff_vgs0,3.80203E-09,2.37627E-10
pfet_06v0,typical,125,5.50,0.55u,1,ioff_vgs0,6.00967E-10,6.00967E-10
pfet_06v0,typical,125,5.50,0.55u,2,ioff_vgs0,1.20193E-09,6.00967E-10
pfet_06v0,typical,125,5.50,0.55u,4,ioff_vgs0,2.40387E-09,6.00967E-10
pfet_06v0,typical,125,5.50,0.55u,8,ioff_vgs0,4.80774E-09,6.00967E-10
pfet_06v0,typical,125,5.50,0.55u,16,ioff_vgs0,9.61548E-09,6.00967E-10
pfet_06v0,typical,125,5.50,0.70u,1,ioff_vgs0,3.56111E-10,3.56111E-10
pfet_06v0,typical,125,5.50,0.70u,2,ioff_vgs0,7.12222E-10,3.56111E-10
pfet_06v0,typical,125,5.50,0.70u,4,ioff_vgs0,1.42444E-09,3.56111E-10
pfet_06v0,typical,125,5.50,0.70u,8,ioff_vgs0,2.84889E-09,3.56111E-10
pfet_06v0,typical,125,5.50,0.70u,16,ioff_vgs0,5.69777E-09,3.56111E-10
pfet_06v0,typical,125,5.50,1.20u,1,ioff_vgs0,2.56423E-10,2.56423E-10
pfet_06v0,typical,125,5.50,1.20u,2,ioff_vgs0,5.12846E-10,2.56423E-10
pfet_06v0,typical,125,5.50,1.20u,4,ioff_vgs0,1.02569E-09,2.56423E-10
pfet_06v0,typical,125,5.50,1.20u,8,ioff_vgs0,2.05138E-09,2.56423E-10
pfet_06v0,typical,125,5.50,1.20u,16,ioff_vgs0,4.10277E-09,2.56423E-10
pfet_06v0,ff,-40,2.10,0.55u,1,ioff_vgs0,7.75656E-11,7.75656E-11
pfet_06v0,ff,-40,2.10,0.55u,2,ioff_vgs0,1.55131E-10,7.75656E-11
pfet_06v0,ff,-40,2.10,0.55u,4,ioff_vgs0,3.10263E-10,7.75656E-11
pfet_06v0,ff,-40,2.10,0.55u,8,ioff_vgs0,6.20525E-10,7.75656E-11
pfet_06v0,ff,-40,2.10,0.55u,16,ioff_vgs0,1.24105E-09,7.75656E-11
