device,moscap_corner,temp_c,vbias_v,w_um,l_um,area_um2,c_f,c_density_ff_per_um2
cap_nmos_03v3_b,moscap_ff,125,-0.30,30,30,900,2.12219E-12,2.35799
cap_pmos_03v3_b,moscap_ff,125,-0.30,10,10,100,3.32491E-13,3.32491
cap_pmos_03v3_b,moscap_ff,125,-0.30,30,30,900,2.99242E-12,3.32491
cap_nmos_06v0,moscap_ff,125,-0.30,10,10,100,3.33104E-15,0.0333104
cap_nmos_06v0,moscap_ff,125,-0.30,30,30,900,2.99794E-14,0.0333104
cap_pmos_06v0,moscap_ff,125,-0.30,10,10,100,3.41293E-15,0.0341293
cap_pmos_06v0,moscap_ff,125,-0.30,30,30,900,3.07163E-14,0.0341293
cap_nmos_03v3,moscap_ff,125,-0.15,10,10,100,2.09078E-15,0.0209078
cap_nmos_03v3,moscap_ff,125,-0.15,30,30,900,1.8817E-14,0.0209078
cap_pmos_03v3,moscap_ff,125,-0.15,10,10,100,3.53831E-15,0.0353831
cap_pmos_03v3,moscap_ff,125,-0.15,30,30,900,3.18448E-14,0.0353831
cap_nmos_03v3_b,moscap_ff,125,-0.15,10,10,100,2.65579E-13,2.65579
cap_nmos_03v3_b,moscap_ff,125,-0.15,30,30,900,2.39021E-12,2.65579
cap_pmos_03v3_b,moscap_ff,125,-0.15,10,10,100,3.18429E-13,3.18429
cap_pmos_03v3_b,moscap_ff,125,-0.15,30,30,900,2.86586E-12,3.18429
cap_nmos_06v0,moscap_ff,125,-0.15,10,10,100,3.33681E-15,0.0333681
cap_nmos_06v0,moscap_ff,125,-0.15,30,30,900,3.00313E-14,0.0333681
cap_pmos_06v0,moscap_ff,125,-0.15,10,10,100,3.34272E-15,0.0334272
cap_pmos_06v0,moscap_ff,125,-0.15,30,30,900,3.00845E-14,0.0334272
cap_nmos_03v3,moscap_ff,125,0.00,10,10,100,2.20543E-15,0.0220543
cap_nmos_03v3,moscap_ff,125,0.00,30,30,900,1.98488E-14,0.0220543
cap_pmos_03v3,moscap_ff,125,0.00,10,10,100,3.43815E-15,0.0343815
cap_pmos_03v3,moscap_ff,125,0.00,30,30,900,3.09433E-14,0.0343815
cap_nmos_03v3_b,moscap_ff,125,0.00,10,10,100,2.91368E-13,2.91368
cap_nmos_03v3_b,moscap_ff,125,0.00,30,30,900,2.62231E-12,2.91368
cap_pmos_03v3_b,moscap_ff,125,0.00,10,10,100,2.98383E-13,2.98383
cap_pmos_03v3_b,moscap_ff,125,0.00,30,30,900,2.68545E-12,2.98383
cap_nmos_06v0,moscap_ff,125,0.00,10,10,100,3.3744E-15,0.033744
cap_nmos_06v0,moscap_ff,125,0.00,30,30,900,3.03696E-14,0.033744
cap_pmos_06v0,moscap_ff,125,0.00,10,10,100,3.33195E-15,0.0333195
cap_pmos_06v0,moscap_ff,125,0.00,30,30,900,2.99876E-14,0.0333195
cap_nmos_03v3,moscap_ff,125,0.15,10,10,100,2.95124E-15,0.0295124
cap_nmos_03v3,moscap_ff,125,0.15,30,30,900,2.65612E-14,0.0295124
cap_pmos_03v3,moscap_ff,125,0.15,10,10,100,3.42278E-15,0.0342278
cap_pmos_03v3,moscap_ff,125,0.15,30,30,900,3.0805E-14,0.0342278
cap_nmos_03v3_b,moscap_ff,125,0.15,10,10,100,3.11895E-13,3.11895
cap_nmos_03v3_b,moscap_ff,125,0.15,30,30,900,2.80705E-12,3.11895
cap_pmos_03v3_b,moscap_ff,125,0.15,10,10,100,2.71811E-13,2.71811
cap_pmos_03v3_b,moscap_ff,125,0.15,30,30,900,2.4463E-12,2.71811
cap_nmos_06v0,moscap_ff,125,0.15,10,10,100,3.61913E-15,0.0361913
cap_nmos_06v0,moscap_ff,125,0.15,30,30,900,3.25721E-14,0.0361913
cap_pmos_06v0,moscap_ff,125,0.15,10,10,100,3.3303E-15,0.033303
cap_pmos_06v0,moscap_ff,125,0.15,30,30,900,2.99727E-14,0.033303
cap_nmos_03v3,moscap_ff,125,0.30,10,10,100,7.73904E-15,0.0773904
cap_nmos_03v3,moscap_ff,125,0.30,30,30,900,6.96513E-14,0.0773904
cap_pmos_03v3,moscap_ff,125,0.30,10,10,100,3.42043E-15,0.0342043
cap_pmos_03v3,moscap_ff,125,0.30,30,30,900,3.07838E-14,0.0342043
cap_nmos_03v3_b,moscap_ff,125,0.30,10,10,100,3.27165E-13,3.27165
cap_nmos_03v3_b,moscap_ff,125,0.30,30,30,900,2.94449E-12,3.27165
cap_pmos_03v3_b,moscap_ff,125,0.30,10,10,100,2.39785E-13,2.39785
cap_pmos_03v3_b,moscap_ff,125,0.30,30,30,900,2.15807E-12,2.39785
cap_nmos_06v0,moscap_ff,125,0.30,10,10,100,5.19985E-15,0.0519985
cap_nmos_06v0,moscap_ff,125,0.30,30,30,900,4.67987E-14,0.0519985
cap_pmos_06v0,moscap_ff,125,0.30,10,10,100,3.33005E-15,0.0333005
cap_pmos_06v0,moscap_ff,125,0.30,30,30,900,2.99704E-14,0.0333005
cap_nmos_03v3,moscap_ff,125,0.45,10,10,100,3.60525E-14,0.360525
cap_nmos_03v3,moscap_ff,125,0.45,30,30,900,3.24473E-13,0.360525
cap_pmos_03v3,moscap_ff,125,0.45,10,10,100,3.42007E-15,0.0342007
cap_pmos_03v3,moscap_ff,125,0.45,30,30,900,3.07806E-14,0.0342007
cap_nmos_03v3_b,moscap_ff,125,0.45,10,10,100,3.37963E-13,3.37963
cap_nmos_03v3_b,moscap_ff,125,0.45,30,30,900,3.04166E-12,3.37963
cap_pmos_03v3_b,moscap_ff,125,0.45,10,10,100,2.05336E-13,2.05336
cap_pmos_03v3_b,moscap_ff,125,0.45,30,30,900,1.84802E-12,2.05336
cap_nmos_06v0,moscap_ff,125,0.45,10,10,100,1.49027E-14,0.149027
cap_nmos_06v0,moscap_ff,125,0.45,30,30,900,1.34124E-13,0.149027
cap_pmos_06v0,moscap_ff,125,0.45,10,10,100,3.33001E-15,0.0333001
cap_pmos_06v0,moscap_ff,125,0.45,30,30,900,2.99701E-14,0.0333001
cap_nmos_03v3,moscap_ff,125,0.60,10,10,100,1.47244E-13,1.47244
cap_nmos_03v3,moscap_ff,125,0.60,30,30,900,1.32519E-12,1.47244
cap_pmos_03v3,moscap_ff,125,0.60,10,10,100,3.42001E-15,0.0342001
cap_pmos_03v3,moscap_ff,125,0.60,30,30,900,3.07801E-14,0.0342001
cap_nmos_03v3_b,moscap_ff,125,0.60,10,10,100,3.45327E-13,3.45327
cap_nmos_03v3_b,moscap_ff,125,0.60,30,30,900,3.10794E-12,3.45327
cap_pmos_03v3_b,moscap_ff,125,0.60,10,10,100,1.72528E-13,1.72528
cap_pmos_03v3_b,moscap_ff,125,0.60,30,30,900,1.55275E-12,1.72528
cap_nmos_06v0,moscap_ff,125,0.60,10,10,100,5.99958E-14,0.599958
cap_nmos_06v0,moscap_ff,125,0.60,30,30,900,5.39962E-13,0.599958
cap_pmos_06v0,moscap_ff,125,0.60,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,0.60,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,0.75,10,10,100,2.93454E-13,2.93454
cap_nmos_03v3,moscap_ff,125,0.75,30,30,900,2.64108E-12,2.93454
cap_pmos_03v3,moscap_ff,125,0.75,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,0.75,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,0.75,10,10,100,3.50226E-13,3.50226
cap_nmos_03v3_b,moscap_ff,125,0.75,30,30,900,3.15203E-12,3.50226
cap_pmos_03v3_b,moscap_ff,125,0.75,10,10,100,1.44715E-13,1.44715
cap_pmos_03v3_b,moscap_ff,125,0.75,30,30,900,1.30243E-12,1.44715
cap_nmos_06v0,moscap_ff,125,0.75,10,10,100,1.44132E-13,1.44132
cap_nmos_06v0,moscap_ff,125,0.75,30,30,900,1.29719E-12,1.44132
cap_pmos_06v0,moscap_ff,125,0.75,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,0.75,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,0.90,10,10,100,3.46678E-13,3.46678
cap_nmos_03v3,moscap_ff,125,0.90,30,30,900,3.1201E-12,3.46678
cap_pmos_03v3,moscap_ff,125,0.90,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,0.90,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,0.90,10,10,100,3.53432E-13,3.53432
cap_nmos_03v3_b,moscap_ff,125,0.90,30,30,900,3.18089E-12,3.53432
cap_pmos_03v3_b,moscap_ff,125,0.90,10,10,100,1.23368E-13,1.23368
cap_pmos_03v3_b,moscap_ff,125,0.90,30,30,900,1.11031E-12,1.23368
cap_nmos_06v0,moscap_ff,125,0.90,10,10,100,1.85645E-13,1.85645
cap_nmos_06v0,moscap_ff,125,0.90,30,30,900,1.6708E-12,1.85645
cap_pmos_06v0,moscap_ff,125,0.90,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,0.90,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.05,10,10,100,3.5661E-13,3.5661
cap_nmos_03v3,moscap_ff,125,1.05,30,30,900,3.20949E-12,3.5661
cap_pmos_03v3,moscap_ff,125,1.05,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.05,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.05,10,10,100,3.55507E-13,3.55507
cap_nmos_03v3_b,moscap_ff,125,1.05,30,30,900,3.19956E-12,3.55507
cap_pmos_03v3_b,moscap_ff,125,1.05,10,10,100,1.08201E-13,1.08201
cap_pmos_03v3_b,moscap_ff,125,1.05,30,30,900,9.73806E-13,1.08201
cap_nmos_06v0,moscap_ff,125,1.05,10,10,100,1.94278E-13,1.94278
cap_nmos_06v0,moscap_ff,125,1.05,30,30,900,1.7485E-12,1.94278
cap_pmos_06v0,moscap_ff,125,1.05,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.05,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.20,10,10,100,3.58183E-13,3.58183
cap_nmos_03v3,moscap_ff,125,1.20,30,30,900,3.22365E-12,3.58183
cap_pmos_03v3,moscap_ff,125,1.20,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.20,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.20,10,10,100,3.56841E-13,3.56841
cap_nmos_03v3_b,moscap_ff,125,1.20,30,30,900,3.21157E-12,3.56841
cap_pmos_03v3_b,moscap_ff,125,1.20,10,10,100,9.80061E-14,0.980061
cap_pmos_03v3_b,moscap_ff,125,1.20,30,30,900,8.82055E-13,0.980061
cap_nmos_06v0,moscap_ff,125,1.20,10,10,100,1.95675E-13,1.95675
cap_nmos_06v0,moscap_ff,125,1.20,30,30,900,1.76107E-12,1.95675
cap_pmos_06v0,moscap_ff,125,1.20,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.20,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.35,10,10,100,3.58426E-13,3.58426
cap_nmos_03v3,moscap_ff,125,1.35,30,30,900,3.22583E-12,3.58426
cap_pmos_03v3,moscap_ff,125,1.35,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.35,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.35,10,10,100,3.57694E-13,3.57694
cap_nmos_03v3_b,moscap_ff,125,1.35,30,30,900,3.21925E-12,3.57694
cap_pmos_03v3_b,moscap_ff,125,1.35,10,10,100,9.14066E-14,0.914066
cap_pmos_03v3_b,moscap_ff,125,1.35,30,30,900,8.2266E-13,0.914066
cap_nmos_06v0,moscap_ff,125,1.35,10,10,100,1.95891E-13,1.95891
cap_nmos_06v0,moscap_ff,125,1.35,30,30,900,1.76302E-12,1.95891
cap_pmos_06v0,moscap_ff,125,1.35,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.35,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.50,10,10,100,3.58463E-13,3.58463
cap_nmos_03v3,moscap_ff,125,1.50,30,30,900,3.22617E-12,3.58463
cap_pmos_03v3,moscap_ff,125,1.50,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.50,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.50,10,10,100,3.58239E-13,3.58239
cap_nmos_03v3_b,moscap_ff,125,1.50,30,30,900,3.22415E-12,3.58239
cap_pmos_03v3_b,moscap_ff,125,1.50,10,10,100,8.72379E-14,0.872379
cap_pmos_03v3_b,moscap_ff,125,1.50,30,30,900,7.85142E-13,0.872379
cap_nmos_06v0,moscap_ff,125,1.50,10,10,100,1.95924E-13,1.95924
cap_nmos_06v0,moscap_ff,125,1.50,30,30,900,1.76332E-12,1.95924
cap_pmos_06v0,moscap_ff,125,1.50,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.50,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.65,10,10,100,3.58469E-13,3.58469
cap_nmos_03v3,moscap_ff,125,1.65,30,30,900,3.22622E-12,3.58469
cap_pmos_03v3,moscap_ff,125,1.65,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.65,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.65,10,10,100,3.58585E-13,3.58585
cap_nmos_03v3_b,moscap_ff,125,1.65,30,30,900,3.22727E-12,3.58585
cap_pmos_03v3_b,moscap_ff,125,1.65,10,10,100,8.46453E-14,0.846453
cap_pmos_03v3_b,moscap_ff,125,1.65,30,30,900,7.61808E-13,0.846453
cap_nmos_06v0,moscap_ff,125,1.65,10,10,100,1.95929E-13,1.95929
cap_nmos_06v0,moscap_ff,125,1.65,30,30,900,1.76336E-12,1.95929
cap_pmos_06v0,moscap_ff,125,1.65,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.65,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.80,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,1.80,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,1.80,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.80,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.80,10,10,100,3.58806E-13,3.58806
cap_nmos_03v3_b,moscap_ff,125,1.80,30,30,900,3.22925E-12,3.58806
cap_pmos_03v3_b,moscap_ff,125,1.80,10,10,100,8.30485E-14,0.830485
cap_pmos_03v3_b,moscap_ff,125,1.80,30,30,900,7.47436E-13,0.830485
cap_nmos_06v0,moscap_ff,125,1.80,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,1.80,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,1.80,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.80,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,1.95,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,1.95,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,1.95,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,1.95,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,1.95,10,10,100,3.58946E-13,3.58946
cap_nmos_03v3_b,moscap_ff,125,1.95,30,30,900,3.23051E-12,3.58946
cap_pmos_03v3_b,moscap_ff,125,1.95,10,10,100,8.20708E-14,0.820708
cap_pmos_03v3_b,moscap_ff,125,1.95,30,30,900,7.38637E-13,0.820708
cap_nmos_06v0,moscap_ff,125,1.95,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,1.95,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,1.95,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,1.95,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.10,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.10,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.10,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.10,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.10,10,10,100,3.59035E-13,3.59035
cap_nmos_03v3_b,moscap_ff,125,2.10,30,30,900,3.23132E-12,3.59035
cap_pmos_03v3_b,moscap_ff,125,2.10,10,10,100,8.14744E-14,0.814744
cap_pmos_03v3_b,moscap_ff,125,2.10,30,30,900,7.3327E-13,0.814744
cap_nmos_06v0,moscap_ff,125,2.10,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.10,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.10,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.10,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.25,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.25,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.25,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.25,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.25,10,10,100,3.59092E-13,3.59092
cap_nmos_03v3_b,moscap_ff,125,2.25,30,30,900,3.23183E-12,3.59092
cap_pmos_03v3_b,moscap_ff,125,2.25,10,10,100,8.11114E-14,0.811114
cap_pmos_03v3_b,moscap_ff,125,2.25,30,30,900,7.30003E-13,0.811114
cap_nmos_06v0,moscap_ff,125,2.25,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.25,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.25,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.25,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.40,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.40,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.40,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.40,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.40,10,10,100,3.59128E-13,3.59128
cap_nmos_03v3_b,moscap_ff,125,2.40,30,30,900,3.23215E-12,3.59128
cap_pmos_03v3_b,moscap_ff,125,2.40,10,10,100,8.08908E-14,0.808908
cap_pmos_03v3_b,moscap_ff,125,2.40,30,30,900,7.28017E-13,0.808908
cap_nmos_06v0,moscap_ff,125,2.40,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.40,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.40,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.40,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.55,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.55,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.55,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.55,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.55,10,10,100,3.5915E-13,3.5915
cap_nmos_03v3_b,moscap_ff,125,2.55,30,30,900,3.23235E-12,3.5915
cap_pmos_03v3_b,moscap_ff,125,2.55,10,10,100,8.07568E-14,0.807568
cap_pmos_03v3_b,moscap_ff,125,2.55,30,30,900,7.26811E-13,0.807568
cap_nmos_06v0,moscap_ff,125,2.55,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.55,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.55,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.55,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.70,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.70,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.70,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.70,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.70,10,10,100,3.59165E-13,3.59165
cap_nmos_03v3_b,moscap_ff,125,2.70,30,30,900,3.23248E-12,3.59165
cap_pmos_03v3_b,moscap_ff,125,2.70,10,10,100,8.06755E-14,0.806755
cap_pmos_03v3_b,moscap_ff,125,2.70,30,30,900,7.26079E-13,0.806755
cap_nmos_06v0,moscap_ff,125,2.70,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.70,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.70,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.70,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,2.85,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,2.85,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,2.85,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,2.85,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,2.85,10,10,100,3.59174E-13,3.59174
cap_nmos_03v3_b,moscap_ff,125,2.85,30,30,900,3.23257E-12,3.59174
cap_pmos_03v3_b,moscap_ff,125,2.85,10,10,100,8.06261E-14,0.806261
cap_pmos_03v3_b,moscap_ff,125,2.85,30,30,900,7.25635E-13,0.806261
cap_nmos_06v0,moscap_ff,125,2.85,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,2.85,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,2.85,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,2.85,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,3.00,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,3.00,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,3.00,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,3.00,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,3.00,10,10,100,3.5918E-13,3.5918
cap_nmos_03v3_b,moscap_ff,125,3.00,30,30,900,3.23262E-12,3.5918
cap_pmos_03v3_b,moscap_ff,125,3.00,10,10,100,8.05962E-14,0.805962
cap_pmos_03v3_b,moscap_ff,125,3.00,30,30,900,7.25366E-13,0.805962
cap_nmos_06v0,moscap_ff,125,3.00,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,3.00,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,3.00,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,3.00,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,3.15,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,3.15,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,3.15,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,3.15,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,3.15,10,10,100,3.59184E-13,3.59184
cap_nmos_03v3_b,moscap_ff,125,3.15,30,30,900,3.23265E-12,3.59184
cap_pmos_03v3_b,moscap_ff,125,3.15,10,10,100,8.0578E-14,0.80578
cap_pmos_03v3_b,moscap_ff,125,3.15,30,30,900,7.25202E-13,0.80578
cap_nmos_06v0,moscap_ff,125,3.15,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,3.15,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,3.15,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,3.15,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ff,125,3.30,10,10,100,3.5847E-13,3.5847
cap_nmos_03v3,moscap_ff,125,3.30,30,30,900,3.22623E-12,3.5847
cap_pmos_03v3,moscap_ff,125,3.30,10,10,100,3.42E-15,0.0342
cap_pmos_03v3,moscap_ff,125,3.30,30,30,900,3.078E-14,0.0342
cap_nmos_03v3_b,moscap_ff,125,3.30,10,10,100,3.59186E-13,3.59186
cap_nmos_03v3_b,moscap_ff,125,3.30,30,30,900,3.23267E-12,3.59186
cap_pmos_03v3_b,moscap_ff,125,3.30,10,10,100,8.0567E-14,0.80567
cap_pmos_03v3_b,moscap_ff,125,3.30,30,30,900,7.25103E-13,0.80567
cap_nmos_06v0,moscap_ff,125,3.30,10,10,100,1.9593E-13,1.9593
cap_nmos_06v0,moscap_ff,125,3.30,30,30,900,1.76337E-12,1.9593
cap_pmos_06v0,moscap_ff,125,3.30,10,10,100,3.33E-15,0.0333
cap_pmos_06v0,moscap_ff,125,3.30,30,30,900,2.997E-14,0.0333
cap_nmos_03v3,moscap_ss,-40,-3.30,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,-40,-3.30,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,-40,-3.30,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,-40,-3.30,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,-40,-3.30,10,10,100,1.01797E-13,1.01797
cap_nmos_03v3_b,moscap_ss,-40,-3.30,30,30,900,9.16173E-13,1.01797
cap_pmos_03v3_b,moscap_ss,-40,-3.30,10,10,100,4.37248E-13,4.37248
cap_pmos_03v3_b,moscap_ss,-40,-3.30,30,30,900,3.93524E-12,4.37248
cap_nmos_06v0,moscap_ss,-40,-3.30,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,-40,-3.30,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,-40,-3.30,10,10,100,2.3947E-13,2.3947
cap_pmos_06v0,moscap_ss,-40,-3.30,30,30,900,2.15523E-12,2.3947
cap_nmos_03v3,moscap_ss,-40,-3.15,10,10,100,2.53E-15,0.0253
cap_nmos_03v3,moscap_ss,-40,-3.15,30,30,900,2.277E-14,0.0253
cap_pmos_03v3,moscap_ss,-40,-3.15,10,10,100,4.3538E-13,4.3538
cap_pmos_03v3,moscap_ss,-40,-3.15,30,30,900,3.91842E-12,4.3538
cap_nmos_03v3_b,moscap_ss,-40,-3.15,10,10,100,1.01824E-13,1.01824
cap_nmos_03v3_b,moscap_ss,-40,-3.15,30,30,900,9.16416E-13,1.01824
cap_pmos_03v3_b,moscap_ss,-40,-3.15,10,10,100,4.37247E-13,4.37247
cap_pmos_03v3_b,moscap_ss,-40,-3.15,30,30,900,3.93523E-12,4.37247
cap_nmos_06v0,moscap_ss,-40,-3.15,10,10,100,4.07E-15,0.0407
cap_nmos_06v0,moscap_ss,-40,-3.15,30,30,900,3.663E-14,0.0407
cap_pmos_06v0,moscap_ss,-40,-3.15,10,10,100,2.3947E-13,2.3947
